"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050839","cell adhesion molecule binding","50/1392","310/28409",0.161290322580645,3.29173618835743,9.20918978959132,1.09101715989796e-13,1.05719562794112e-10,8.96930949347692e-11,"Ank3/Cadm1/Cd47/Cdh11/Cdh13/Cdh18/Cdh2/Cdh20/Cdh4/Cdh6/Cdh7/Cdh8/Cntn1/Cntn5/Cntn6/Ctnna2/Ctnna3/Dmd/Dscaml1/Fgf1/Fgfr1/Grin2a/Itga7/Itgb3/Itgb5/Jam3/Lrrc4c/Lyn/Ndrg1/Nectin3/Nlgn1/Ntng1/Olfm4/Prom1/Ptprb/Ptprd/Ptprh/Ptprj/Ptprm/Ptpro/Ptprt/Ptprz1/Sdcbp/Slc14a2/Svep1/Tenm2/Tenm4/Tnc/Tnr/Utrn",50
"GO:0045296","cadherin binding","21/1392","70/28409",0.3,6.12262931034483,9.74027178775033,1.03424173030469e-11,5.0109011833262e-09,4.25127784930505e-09,"Ank3/Cdh11/Cdh13/Cdh18/Cdh2/Cdh20/Cdh4/Cdh6/Cdh7/Cdh8/Ctnna2/Ctnna3/Ndrg1/Olfm4/Prom1/Ptprb/Ptprh/Ptprj/Ptprm/Ptpro/Ptprt",21
"GO:0046873","metal ion transmembrane transporter activity","54/1392","450/28409",0.12,2.44905172413793,7.03316350190632,1.34810025395171e-09,4.35436382026401e-07,3.69426771346064e-07,"Asic1/Atp1a1/Atp2b1/Cacna1d/Cacna2d3/Ghitm/Grik2/Grin2a/Grm7/Hcn1/Itpr2/Kcna5/Kcnab1/Kcnb2/Kcnd2/Kcnh1/Kcnh7/Kcnip3/Kcnip4/Kcnj1/Kcnj15/Kcnj3/Kcnj6/Kcnk1/Kcnk3/Kcnk9/Kcnma1/Kcnn2/Kcnq3/Kcnv1/Lrrc55/Mcu/Nalcn/Oprm1/Ryr2/Sec61a1/Slc10a2/Slc12a1/Slc13a1/Slc1a3/Slc24a3/Slc24a5/Slc30a5/Slc30a8/Slc39a8/Slc8a1/Slc9a9/Snap25/Trpc6/Trpc7/Trpm1/Trpm3/Trpm8/Zdhhc13",54
"GO:0005216","monoatomic ion channel activity","53/1392","443/28409",0.119638826185102,2.44168061285384,6.94188045718428,2.12847387853342e-09,5.10957262086381e-07,4.33499127358062e-07,"Ano3/Ano5/Asic1/Cacna1d/Cacna2d3/Chrnb4/Gabrb1/Gabrb2/Gabrg2/Gabrr2/Ghitm/Grid2/Grik2/Grin2a/Grm7/Hcn1/Itpr2/Kcna5/Kcnab1/Kcnb2/Kcnd2/Kcnh1/Kcnh7/Kcnip3/Kcnip4/Kcnj1/Kcnj15/Kcnj3/Kcnj6/Kcnk1/Kcnk3/Kcnk9/Kcnma1/Kcnn2/Kcnq3/Kcnv1/Lrrc55/Mcu/Nalcn/Oprm1/Piezo2/Ryr2/Sec61a1/Slc24a3/Slc24a5/Slc26a7/Snap25/Tmc3/Trpc6/Trpc7/Trpm1/Trpm3/Trpm8",53
"GO:0005261","monoatomic cation channel activity","44/1392","334/28409",0.131736526946108,2.68857973707757,7.0462218089572,2.63651838021868e-09,5.10957262086381e-07,4.33499127358062e-07,"Asic1/Cacna1d/Cacna2d3/Chrnb4/Ghitm/Grik2/Grin2a/Grm7/Hcn1/Itpr2/Kcna5/Kcnab1/Kcnb2/Kcnd2/Kcnh1/Kcnh7/Kcnip3/Kcnip4/Kcnj1/Kcnj15/Kcnj3/Kcnj6/Kcnk1/Kcnk3/Kcnk9/Kcnma1/Kcnn2/Kcnq3/Kcnv1/Lrrc55/Mcu/Nalcn/Oprm1/Piezo2/Ryr2/Sec61a1/Slc24a3/Slc24a5/Snap25/Trpc6/Trpc7/Trpm1/Trpm3/Trpm8",44
"GO:0015079","potassium ion transmembrane transporter activity","28/1392","161/28409",0.173913043478261,3.54935032483758,7.36325753982513,4.98482188462577e-09,8.05048734367062e-07,6.8300805120925e-07,"Atp1a1/Grik2/Hcn1/Kcna5/Kcnab1/Kcnb2/Kcnd2/Kcnh1/Kcnh7/Kcnip3/Kcnip4/Kcnj1/Kcnj15/Kcnj3/Kcnj6/Kcnk1/Kcnk3/Kcnk9/Kcnma1/Kcnn2/Kcnq3/Kcnv1/Lrrc55/Slc12a1/Slc24a3/Slc24a5/Slc9a9/Snap25",28
"GO:0005267","potassium channel activity","23/1392","123/28409",0.186991869918699,3.81627301186805,7.10498109147419,2.83163194090279e-08,3.91978764390686e-06,3.3255707456317e-06,"Grik2/Hcn1/Kcna5/Kcnab1/Kcnb2/Kcnd2/Kcnh1/Kcnh7/Kcnip3/Kcnip4/Kcnj1/Kcnj15/Kcnj3/Kcnj6/Kcnk1/Kcnk3/Kcnk9/Kcnma1/Kcnn2/Kcnq3/Kcnv1/Lrrc55/Snap25",23
"GO:0022843","voltage-gated monoatomic cation channel activity","25/1392","145/28409",0.172413793103448,3.51875247720967,6.90198586300886,3.89999972904254e-08,4.4046324881744e-06,3.73691594510261e-06,"Cacna1d/Cacna2d3/Grin2a/Grm7/Hcn1/Kcna5/Kcnab1/Kcnb2/Kcnd2/Kcnh1/Kcnh7/Kcnj1/Kcnj15/Kcnj3/Kcnj6/Kcnk1/Kcnk3/Kcnk9/Kcnma1/Kcnn2/Kcnq3/Kcnv1/Lrrc55/Oprm1/Snap25",25
"GO:0005249","voltage-gated potassium channel activity","20/1392","97/28409",0.206185567010309,4.20799265315796,7.18381836631781,4.09098992709697e-08,4.4046324881744e-06,3.73691594510261e-06,"Hcn1/Kcna5/Kcnab1/Kcnb2/Kcnd2/Kcnh1/Kcnh7/Kcnj1/Kcnj15/Kcnj3/Kcnj6/Kcnk1/Kcnk3/Kcnk9/Kcnma1/Kcnn2/Kcnq3/Kcnv1/Lrrc55/Snap25",20
"GO:0008013","beta-catenin binding","22/1392","117/28409",0.188034188034188,3.83754543668337,6.98112342836446,5.07788543970667e-08,4.92047099107576e-06,4.17455634569569e-06,"Amer2/Axin2/Cdh11/Cdh13/Cdh18/Cdh2/Cdh20/Cdh4/Cdh6/Cdh7/Cdh8/Ctnna2/Ctnna3/Dact1/Foxo1/Klf4/Prkn/Ptprj/Ptprk/Ptprt/Tbl1xr1/Tcf4",22
