## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3.good_mapq --OUTPUT 260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jul 30 08:13:45 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
246	212	58	2	185151071	261.438863	93.303874	633770171	FR	23	45	69	91	117	145	177	219	295	389	587			
12615016	16018	12599147	2	186665752	26992273.34655	33517410.112147	14504	RF	10716649	21003961	25197827	25198017	25198295	25229813	52198017	87549039	136591325	180107185	247488093			
40491059	32870857	24050485	701422	157255896	48008122.074766	35425817.926598	107	TANDEM	11520659	17251361	22770189	37713221	48100971	59364115	70822461	79579275	124652951	147565051	192448475			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
2032	0	3	0
2045	0	5	0
2050	0	1	0
2076	0	1	0
2093	0	2	0
2106	0	3	0
2109	0	2	0
2124	0	3	0
2134	0	3	0
2135	0	1	0
2151	0	8	0
2153	0	1	0
2164	0	3	0
2165	0	5	0
2166	0	2	0
2174	0	2	0
2175	0	1	0
2177	0	1	0
2179	0	1	0
2189	0	1	0
2192	0	1	0
2199	0	1	0
2202	0	2	0
2215	0	2	0
2216	0	1	0
2219	0	1	0
2220	0	4	0
2222	0	2	0
2235	0	4	0
2246	0	1	0
2253	0	1	0
2258	0	1	0
2260	0	1	0
2261	0	2	0
2271	0	1	0
2275	0	1	0
2277	0	2	0
2279	0	2	0
2282	0	4	0
2291	0	1	0
2292	0	2	0
2303	0	2	0
2306	0	4	0
2307	0	1	0
2315	0	1	0
2323	0	4	0
2327	0	1	0
2328	0	1	0
2340	0	1	0
2349	0	1	0
2350	0	1	0
2357	0	1	0
2363	0	1	0
2364	0	1	0
2369	0	1	0
2372	0	1	0
2375	0	1	0
2380	0	1	0
2384	0	3	0
2389	0	1	0
2391	0	3	0
2392	0	1	0
2393	0	1	0
2397	0	1	0
2406	0	3	0
2407	0	1	0
2414	0	1	0
2416	0	1	0
2418	0	1	0
2421	0	2	0
2422	0	1	0
2424	0	3	0
2435	0	1	0
2437	0	1	0
2447	0	1	0
2448	0	1	0
2449	0	1	0
2450	0	1	0
2452	0	1	0
2466	0	7	0
2467	0	1	0
2470	0	2	0
2475	0	1	0
2476	0	3	0
2484	0	1	0
2499	0	3	0
2505	0	1	0
2524	0	1	0
2531	0	6	0
2556	0	1	0
2594	0	1	0
2623	0	1	0
2631	0	2	0
2632	0	2	0
2656	0	2	0
2657	0	2	0
2690	0	1	0
2720	0	1	0
2849	0	1	0
2932	0	1	0
2953	0	1	0
2968	0	5	0
2979	0	2	0
2991	0	2	0
3089	0	2	0
3128	0	2	0
3131	0	2	0
3138	0	3	0
3148	0	1	0
3153	0	1	0
3156	0	1	0
3179	0	1	0
3193	0	1	0
3218	0	2	0
3456	0	2	0
3506	0	1	0
3546	0	1	0
3573	0	1	0
3608	0	1	0
3682	0	1	0
3701	0	1	0
3705	0	2	0
3719	0	2	0
3727	0	1	0
3730	0	1	0
3926	0	1	0
4005	0	1	0
4040	0	1	0
4348	0	3	0
4360	0	1	0
4371	0	1	0
4427	0	2	0
4456	0	3	0
4481	0	3	0
4557	0	2	0
4629	0	3	0
4960	0	1	0
4995	0	6	0
5053	0	2	0
5055	0	1	0
5154	0	1	0
5269	0	6	0
5810	0	1	0
5813	0	1	0
5817	0	1	0
5846	0	1	0
5867	0	1	0
6415	0	2	0
6555	0	2	0
6600	0	1	0
6958	0	1	0
6959	0	1	0
7218	0	1	0
7225	0	3	0
7391	0	1	0
7393	0	1	0
7426	0	1	0
7451	0	3	0
7464	0	1	0
7481	0	1	0
7493	0	2	0
7722	0	1	0
7758	0	1	0
7843	0	2	0
7857	0	1	0
7910	0	1	0
7934	0	2	0
8172	0	1	0
8183	0	2	0
8308	0	1	0
8579	0	1	0
9281	0	1	0
9307	0	1	0
9310	0	1	0
9454	0	1	0
9559	0	1	0
9707	0	2	0
10141	0	2	0
10171	0	1	0
10554	0	1	0
10600	0	5	0
10669	0	1	0
10693	0	1	0
10697	0	1	0
10747	0	2	0
10767	0	1	0
10890	0	1	0
10900	0	3	0
10914	0	2	0
10948	0	2	0
11276	0	2	0
11299	0	1	0
11498	0	2	0
11512	0	3	0
11588	0	1	0
11974	0	2	0
11986	0	5	0
12010	0	2	0
12080	0	4	0
12089	0	2	0
12223	0	1	0
13028	0	2	0
13032	0	1	0
13256	0	1	0
13390	0	1	0
13834	0	2	0
13898	0	2	0
14159	0	1	0
14160	0	1	0
14170	0	1	0
14222	0	2	0
14232	0	1	0
14239	0	1	0
14248	0	1	0
14252	0	1	0
14261	0	1	0
14727	0	8	0
14845	0	1	0
14878	0	1	0
14889	0	1	0
14996	0	1	0
15075	0	2	0
15510	0	1	0
15526	0	1	0
15578	0	6	0
15591	0	2	0
15602	0	4	0
15643	0	1	0
15666	0	1	0
15671	0	1	0
15685	0	1	0
15691	0	1	0
15706	0	3	0
15714	0	2	0
15718	0	7	0
15720	0	1	0
15723	0	9	0
15733	0	7	0
15734	0	2	0
15735	0	2	0
15737	0	2	0
15748	0	1	0
15750	0	2	0
15751	0	8	0
15754	0	1	0
15756	0	5	0
15759	0	1	0
15760	0	1	0
15761	0	3	0
15762	0	1	0
15768	0	5	0
15771	0	2	0
15773	0	9	0
15775	0	8	0
15776	0	1	0
15777	0	2	0
15782	0	1	0
15783	0	4	0
15784	0	3	0
15785	0	8	0
15791	0	3	0
15794	0	2	0
15795	0	7	0
15797	0	1	0
15800	0	2	0
15801	0	4	0
15802	0	3	0
15804	0	5	0
15810	0	7	0
15811	0	9	0
15812	0	12	0
15814	0	8	0
15816	0	14	0
15817	0	2	0
15818	0	8	0
15819	0	3	0
15820	0	3	0
15821	0	10	0
15822	0	1	0
15825	0	18	0
15826	0	3	0
15827	0	7	0
15828	0	16	0
15829	0	3	0
15830	0	7	0
15831	0	3	0
15832	0	10	0
15835	0	8	0
15836	0	1	0
15838	0	11	0
15839	0	15	0
15840	0	1	0
15841	0	7	0
15843	0	4	0
15844	0	4	0
15845	0	2	0
15846	0	12	0
15847	0	14	0
15848	0	20	0
15850	0	13	0
15851	0	1	0
15853	0	3	0
15854	0	4	0
15855	0	3	0
15856	0	1	0
15857	0	4	0
15858	0	7	0
15859	0	3	0
15860	0	2	0
15861	0	5	0
15863	0	3	0
15864	0	8	0
15865	0	8	0
15866	0	4	0
15867	0	4	0
15868	0	5	0
15869	0	3	0
15870	0	1	0
15871	0	9	0
15872	0	1	0
15874	0	4	0
15875	0	2	0
15876	0	4	0
15877	0	5	0
15878	0	7	0
15879	0	17	0
15880	0	12	0
15881	0	19	0
15882	0	2	0
15883	0	1	0
15884	0	15	0
15885	0	3	0
15886	0	9	0
15887	0	2	0
15888	0	1	0
15889	0	1	0
15890	0	4	0
15891	0	9	0
15892	0	10	0
15893	0	13	0
15894	0	2	0
15895	0	17	0
15896	0	6	0
15898	0	9	0
15899	0	4	0
15900	0	7	0
15901	0	11	0
15902	0	5	0
15903	0	5	0
15904	0	1	0
15905	0	5	0
15906	0	22	0
15907	0	19	0
15908	0	7	0
15909	0	9	0
15910	0	14	0
15911	0	11	0
15912	0	14	0
15913	0	3	0
15914	0	4	0
15916	0	10	0
15917	0	2	0
15918	0	9	0
15919	0	12	0
15920	0	11	0
15921	0	8	0
15922	0	15	0
15924	0	3	0
15925	0	8	0
15926	0	11	0
15927	0	24	0
15928	0	8	0
15929	0	10	0
15930	0	19	0
15931	0	18	0
15932	0	11	0
15933	0	17	0
15934	0	10	0
15935	0	7	0
15936	0	7	0
15937	0	8	0
15938	0	6	0
15939	0	7	0
15940	0	10	0
15941	0	10	0
15942	0	13	0
15943	0	5	0
15944	0	13	0
15945	0	6	0
15946	0	10	0
15947	0	15	0
15948	0	18	0
15949	0	13	0
15950	0	3	0
15951	0	14	0
15952	0	14	0
15953	0	19	0
15954	0	16	0
15955	0	14	0
15956	0	10	0
15957	0	29	0
15958	0	7	0
15959	0	9	0
15960	0	6	0
15961	0	7	0
15962	0	12	0
15963	0	6	0
15964	0	8	0
15965	0	8	0
15966	0	17	0
15967	0	18	0
15968	0	9	0
15969	0	9	0
15970	0	10	0
15971	0	19	0
15972	0	15	0
15973	0	24	0
15974	0	8	0
15975	0	15	0
15976	0	24	0
15977	0	20	0
15978	0	13	0
15979	0	7	0
15980	0	7	0
15981	0	16	0
15982	0	21	0
15983	0	14	0
15984	0	10	0
15985	0	12	0
15986	0	10	0
15987	0	13	0
15988	0	17	0
15989	0	15	0
15990	0	3	0
15991	0	9	0
15992	0	12	0
15993	0	5	0
15994	0	14	0
15995	0	16	0
15996	0	26	0
15997	0	21	0
15998	0	15	0
15999	0	6	0
16000	0	17	0
16001	0	8	0
16002	0	22	0
16003	0	14	0
16004	0	20	0
16005	0	19	0
16006	0	11	0
16007	0	4	0
16008	0	15	0
16009	0	22	0
16010	0	11	0
16011	0	18	0
16012	0	16	0
16013	0	16	0
16014	0	10	0
16015	0	14	0
16016	0	16	0
16017	0	21	0
16018	0	36	0
16019	0	7	0
16020	0	20	0
16021	0	17	0
16022	0	20	0
16023	0	14	0
16024	0	20	0
16025	0	23	0
16026	0	14	0
16027	0	31	0
16028	0	15	0
16029	0	13	0
16030	0	30	0
16031	0	16	0
16032	0	12	0
16033	0	10	0
16034	0	18	0
16035	0	11	0
16036	0	13	0
16037	0	17	0
16038	0	15	0
16039	0	11	0
16040	0	11	0
16041	0	17	0
16042	0	26	0
16043	0	23	0
16044	0	20	0
16045	0	18	0
16046	0	14	0
16047	0	7	0
16048	0	25	0
16049	0	10	0
16050	0	16	0
16051	0	11	0
16052	0	15	0
16053	0	13	0
16054	0	13	0
16055	0	15	0
16056	0	19	0
16057	0	15	0
16058	0	7	0
16059	0	10	0
16060	0	23	0
16061	0	9	0
16062	0	18	0
16063	0	11	0
16064	0	19	0
16065	0	27	0
16066	0	16	0
16067	0	14	0
16068	0	14	0
16069	0	10	0
16070	0	17	0
16071	0	24	0
16072	0	11	0
16073	0	18	0
16074	0	18	0
16075	0	14	0
16076	0	8	0
16077	0	20	0
16078	0	13	0
16079	0	19	0
16080	0	15	0
16081	0	21	0
16082	0	8	0
16083	0	17	0
16084	0	13	0
16085	0	10	0
16086	0	10	0
16087	0	26	0
16088	0	7	0
16089	0	10	0
16090	0	13	0
16091	0	17	0
16092	0	17	0
16093	0	12	0
16094	0	10	0
16095	0	12	0
16096	0	9	0
16097	0	7	0
16098	0	6	0
16099	0	9	0
16100	0	7	0
16101	0	14	0
16102	0	10	0
16103	0	9	0
16104	0	7	0
16105	0	16	0
16106	0	5	0
16107	0	10	0
16108	0	5	0
16109	0	12	0
16110	0	13	0
16111	0	1	0
16112	0	7	0
16113	0	17	0
16114	0	6	0
16115	0	13	0
16116	0	8	0
16117	0	3	0
16118	0	9	0
16119	0	8	0
16120	0	10	0
16121	0	10	0
16122	0	7	0
16123	0	6	0
16124	0	7	0
16125	0	5	0
16126	0	2	0
16127	0	3	0
16128	0	2	0
16129	0	5	0
16130	0	2	0
16132	0	3	0
16133	0	1	0
16134	0	2	0
16135	0	4	0
16137	0	4	0
16138	0	3	0
16141	0	5	0
16143	0	1	0
16144	0	1	0
16171	0	1	0
17011	0	1	0
17368	0	1	0
17404	0	1	0
17877	0	1	0
19095	0	1	0
19124	0	2	0
19179	0	1	0
19239	0	1	0
19315	0	1	0
19341	0	3	0
19458	0	1	0
19570	0	2	0
19576	0	1	0
20109	0	2	0
20135	0	1	0
20242	0	1	0
20383	0	1	0
21480	0	1	0
22954	0	2	0
23433	0	1	0
24214	0	3	0
24973	0	13	0
24999	0	1	0
25044	0	3	0
25054	0	2	0
25134	0	1	0
25806	0	1	0
25858	0	1	0
25958	0	1	0
26293	0	1	0
26506	0	1	0
26680	0	1	0
27386	0	1	0
27389	0	5	0
28924	0	1	0
31762	0	1	0
31909	0	1	0
33045	0	1	0
33243	0	1	0
33259	0	1	0
33261	0	1	0
36891	0	1	0
37329	0	2	0
37340	0	1	0
37355	0	1	0
37373	0	1	0
37375	0	1	0
37430	0	1	0
38229	0	2	0
38458	0	2	0
38469	0	1	0
38483	0	1	0
38488	0	1	0
38510	0	2	0
38590	0	3	0
40014	0	1	0
40601	0	1	0
41466	0	1	0
41971	0	1	0
42175	0	1	0
44749	0	3	0
46052	0	1	0
46161	0	1	0
46193	0	2	0
46961	0	1	0
47198	0	1	0
48740	0	1	0
48826	0	1	0
49365	0	1	0
50895	0	1	0
51755	0	1	0
52079	0	2	0
52310	0	1	0
52321	0	1	0
52333	0	1	0
52392	0	2	0
52486	0	1	0
54543	0	1	0
54577	0	1	0
54601	0	2	0
54655	0	1	0
57806	0	1	0
64051	0	1	0
64063	0	1	0
64215	0	1	0
64841	0	1	0
66779	0	1	0
67054	0	2	0
67102	0	1	0
67132	0	1	0
67186	0	2	0
68327	0	1	0
72157	0	1	0
73805	0	3	0
74323	0	1	0
76189	0	1	0
76367	0	1	0
76379	0	1	0
76493	0	3	0
79390	0	1	0
80280	0	1	0
81240	0	1	0
81284	0	1	0
82430	0	1	0
82606	0	3	0
83803	0	1	0
83937	0	1	0
85251	0	1	0
85403	0	1	0
88060	0	1	0
88844	0	1	0
88937	0	1	0
90629	0	1	0
92162	0	1	0
93850	0	1	0
96667	0	2	0
98245	0	1	0
98360	0	1	0
98868	0	2	0
99843	0	1	0
100956	0	1	0
103094	0	1	0
104507	0	1	0
105150	0	2	0
108518	0	1	0
108542	0	1	0
110098	0	1	0
110121	0	4	0
110185	0	2	0
110603	0	1	0
111382	0	4	0
111438	0	3	0
111459	0	3	0
111465	0	7	0
111477	0	1	0
111487	0	1	0
111488	0	1	0
111492	0	2	0
111502	0	1	0
111504	0	1	0
111506	0	1	0
111517	0	1	0
111543	0	1	0
111560	0	1	0
111612	0	1	0
111615	0	1	0
111616	0	2	0
111622	0	4	0
111626	0	1	0
111633	0	2	0
111635	0	1	0
111638	0	1	0
111661	0	1	0
111666	0	1	0
111668	0	1	0
111678	0	1	0
111683	0	1	0
111684	0	1	0
111685	0	1	0
111693	0	1	0
111704	0	1	0
111707	0	1	0
111710	0	1	0
111713	0	1	0
111716	0	1	0
111734	0	1	0
111794	0	1	0
111889	0	3	0
112068	0	1	0
112093	0	1	0
113220	0	1	0
113298	0	2	0
113369	0	4	0
113400	0	2	0
113449	0	3	0
113472	0	5	0
113476	0	1	0
113478	0	3	0
113491	0	3	0
113495	0	2	0
113499	0	1	0
113501	0	1	0
113511	0	3	0
113516	0	1	0
113523	0	2	0
113526	0	1	0
113529	0	2	0
113532	0	1	0
113535	0	2	0
113536	0	2	0
113542	0	6	0
113547	0	3	0
113548	0	1	0
113555	0	1	0
113561	0	5	0
113565	0	2	0
113577	0	1	0
113580	0	1	0
113594	0	1	0
113608	0	1	0
113610	0	4	0
113611	0	2	0
113618	0	1	0
113628	0	2	0
113638	0	1	0
113650	0	1	0
113661	0	1	0
113668	0	1	0
113671	0	1	0
113672	0	2	0
113673	0	1	0
113680	0	3	0
113683	0	2	0
113686	0	1	0
113688	0	1	0
113689	0	1	0
113695	0	1	0
113708	0	1	0
113736	0	1	0
115340	0	1	0
119212	0	1	0
120810	0	1	0
124998	0	1	0
125218	0	2	0
125238	0	4	0
128003	0	1	0
131984	0	1	0
135018	0	1	0
135098	0	1	0
139296	0	1	0
139371	0	2	0
139962	0	1	0
140070	0	3	0
143078	0	1	0
143246	0	1	0
143260	0	1	0
143281	0	2	0
143301	0	2	0
143583	0	3	0
145712	0	1	0
145762	0	1	0
145843	0	1	0
148484	0	1	0
149938	0	2	0
150237	0	1	0
151744	0	1	0
151916	0	1	0
157983	0	1	0
159474	0	3	0
162093	0	1	0
162155	0	4	0
162398	0	1	0
168106	0	1	0
171354	0	2	0
171379	0	1	0
174215	0	1	0
175483	0	1	0
182050	0	1	0
186006	0	1	0
187622	0	1	0
187942	0	1	0
187961	0	4	0
187981	0	1	0
188027	0	1	0
188056	0	4	0
188063	0	1	0
188073	0	2	0
188097	0	1	0
188114	0	1	0
188130	0	1	0
188131	0	1	0
188132	0	1	0
190554	0	1	0
193960	0	1	0
196377	0	1	0
196461	0	1	0
196475	0	1	0
204531	0	1	0
204581	0	1	0
204609	0	1	0
206736	0	1	0
210351	0	1	0
219644	0	1	0
223158	0	1	0
225962	0	1	0
230922	0	1	0
232929	0	2	0
235582	0	2	0
235971	0	1	0
236267	0	2	0
236388	0	1	0
240505	0	2	0
243312	0	1	0
248501	0	1	0
248585	0	1	0
250600	0	3	0
250932	0	1	0
252019	0	1	0
257949	0	1	0
257983	0	1	0
257991	0	1	0
257993	0	1	0
264580	0	1	0
267686	0	1	0
275986	0	4	0
281639	0	1	0
285719	0	1	0
287754	0	1	0
287779	0	1	0
293233	0	1	0
293762	0	1	0
298501	0	1	0
298604	0	1	0
301084	0	1	0
303300	0	2	0
304319	0	2	0
306395	0	1	0
309268	0	1	0
310739	0	2	0
310791	0	1	0
310806	0	1	0
310832	0	1	0
312090	0	1	0
314771	0	1	0
315336	0	1	0
316904	0	7	0
317029	0	1	0
323375	0	2	0
323505	0	1	0
323540	0	2	0
323548	0	1	0
329474	0	1	0
331892	0	2	0
333786	0	1	0
341581	0	1	0
343055	0	1	0
344051	0	1	0
354960	0	1	0
356606	0	1	0
366960	0	2	0
367410	0	1	0
374383	0	2	0
379670	0	1	0
386053	0	1	0
392404	0	1	0
392407	0	1	0
399497	0	2	0
406531	0	1	0
410870	0	2	0
417048	0	1	0
417971	0	1	0
418706	0	1	0
418943	0	1	0
420136	0	2	0
420203	0	1	0
420879	0	1	0
432857	0	1	0
441035	0	1	0
446295	0	2	0
447492	0	1	0
458693	0	1	0
459999	0	2	0
460050	0	1	0
460088	0	1	0
463565	0	1	0
463583	0	1	0
464677	0	2	0
466573	0	1	0
468309	0	1	0
473027	0	1	0
482595	0	1	0
487906	0	1	0
505281	0	1	0
515355	0	1	0
524086	0	1	0
524222	0	1	0
531283	0	1	0
531662	0	1	0
544101	0	1	0
552257	0	2	0
552288	0	1	0
570100	0	1	0
570279	0	1	0
575567	0	1	0
582615	0	1	0
596341	0	1	0
650930	0	1	0
664332	0	1	0
677324	0	1	0
686191	0	1	0
690086	0	1	0
693140	0	1	0
695411	0	1	0
697187	0	1	0
701422	0	0	1
713847	0	1	0
717355	0	1	0
725407	0	3	0
725634	0	1	0
738802	0	2	0
739001	0	2	0
740024	0	1	0
747192	0	2	0
748535	0	3	0
761944	0	1	0
762008	0	2	0
762069	0	1	0
766959	0	1	0
768979	0	1	0
780019	0	1	0
784108	0	3	0
788506	0	1	0
791129	0	1	0
794103	0	1	0
794533	0	3	0
796508	0	1	0
804759	0	2	0
808668	0	1	0
813741	0	1	0
817403	0	1	0
819850	0	1	0
820095	0	2	0
821833	0	1	0
821920	0	1	0
821972	0	1	0
830658	0	1	0
834188	0	5	0
834700	0	1	0
836626	0	1	0
848373	0	1	0
850081	0	1	0
853485	0	2	0
854904	0	1	0
857633	0	3	0
862545	0	5	0
883559	0	1	0
895129	0	1	0
895612	0	2	0
906631	0	1	0
907940	0	5	0
908026	0	1	0
908030	0	1	0
908051	0	1	0
908054	0	2	0
908094	0	2	0
908102	0	2	0
908123	0	2	0
908124	0	1	0
908241	0	1	0
914826	0	1	0
914832	0	1	0
914930	0	1	0
922896	0	1	0
926142	0	1	0
952695	0	1	0
953393	0	1	0
958066	0	1	0
990537	0	1	0
990603	0	1	0
996428	0	1	0
1003557	0	2	0
1044506	0	1	0
1046757	0	1	0
1073461	0	1	0
1075269	0	1	0
1079046	0	1	0
1081153	0	1	0
1087164	0	2	0
1089761	0	4	0
1096527	0	3	0
1121096	0	1	0
1122397	0	1	0
1123707	0	2	0
1132176	0	1	0
1139173	0	1	0
1139578	0	1	0
1141878	0	1	0
1162621	0	1	0
1162761	0	1	0
1174131	0	1	0
1180130	0	1	0
1193155	0	1	0
1194191	0	1	0
1198622	0	2	0
1204472	0	1	0
1204663	0	1	0
1209980	0	1	0
1210966	0	1	0
1223399	0	1	0
1223918	0	1	0
1254603	0	1	0
1271041	0	1	0
1271677	0	1	0
1275308	0	1	0
1283627	0	1	0
1293086	0	1	0
1304162	0	1	0
1326993	0	1	0
1328878	0	1	0
1329605	0	1	0
1335661	0	1	0
1340385	0	1	0
1343919	0	1	0
1344742	0	1	0
1348544	0	1	0
1352304	0	1	0
1352409	0	1	0
1353074	0	1	0
1358057	0	2	0
1387573	0	1	0
1388653	0	2	0
1404360	0	1	0
1407794	0	2	0
1408719	0	1	0
1418709	0	1	0
1435597	0	1	0
1441142	0	1	0
1446433	0	1	0
1448027	0	1	0
1471186	0	1	0
1471975	0	1	0
1472052	0	1	0
1474281	0	1	0
1481943	0	1	0
1489856	0	1	0
1499866	0	1	0
1499979	0	2	0
1500822	0	2	0
1506460	0	1	0
1509985	0	2	0
1523151	0	1	0
1525424	0	2	0
1532447	0	1	0
1534054	0	1	0
1534079	0	2	0
1534088	0	2	0
1534543	0	1	0
1546704	0	1	0
1554986	0	1	0
1562666	0	3	0
1565867	0	1	0
1565924	0	2	0
1565946	0	1	0
1567076	0	1	0
1568671	0	1	0
1579128	0	1	0
1583112	0	2	0
1584830	0	1	0
1585860	0	1	0
1592419	0	1	0
1592924	0	1	0
1596599	0	1	0
1597093	0	1	0
1600046	0	1	0
1602347	0	2	0
1604274	0	1	0
1617828	0	1	0
1620547	0	1	0
1631893	0	1	0
1632941	0	1	0
1637130	0	1	0
1638358	0	1	0
1639248	0	1	0
1639491	0	1	0
1646953	0	1	0
1649858	0	2	0
1651509	0	1	0
1651596	0	1	0
1651648	0	1	0
1656710	0	1	0
1662151	0	1	0
1665942	0	1	0
1666131	0	1	0
1667339	0	1	0
1667453	0	1	0
1668932	0	1	0
1678302	0	1	0
1679350	0	1	0
1682127	0	0	1
1682485	0	1	0
1704304	0	2	0
1709826	0	1	0
1710134	0	5	0
1712634	0	1	0
1717332	0	1	0
1726494	0	5	0
1727304	0	1	0
1733460	0	2	0
1737284	0	1	0
1742453	0	1	0
1745326	0	1	0
1746234	0	1	0
1747851	0	1	0
1755410	0	1	0
1755568	0	1	0
1757332	0	0	1
1758610	0	1	0
1763487	0	1	0
1771342	0	1	0
1794004	0	3	0
1795740	0	3	0
1801602	0	4	0
1809794	0	1	0
1818343	0	1	0
1831480	0	1	0
1836320	0	1	0
1843826	0	1	0
1861073	0	1	0
1863698	0	2	0
1864744	0	1	0
1882481	0	1	0
1887106	0	1	0
1887627	0	1	0
1887681	0	3	0
1887732	0	1	0
1890814	0	1	0
1892030	0	2	0
1895168	0	1	0
1900126	0	1	0
1906430	0	1	0
1922489	0	2	0
1933678	0	1	0
1934713	0	1	0
1935451	0	1	0
1939346	0	3	0
1939386	0	2	0
1939410	0	2	0
1939417	0	1	0
1939418	0	1	0
1939436	0	1	0
1946116	0	2	0
1956503	0	1	0
1957463	0	1	0
1960457	0	1	0
1960724	0	1	0
1960728	0	1	0
1960753	0	2	0
1960768	0	1	0
1962502	0	1	0
1965697	0	1	0
1966636	0	1	0
1970516	0	1	0
1975620	0	1	0
1976348	0	1	0
1982881	0	1	0
1998605	0	1	0
2011699	0	1	0
2019187	0	1	0
2023836	0	2	0
2039936	0	1	0
2042225	0	1	0
2044012	0	1	0
2044794	0	3	0
2044824	0	1	0
2044883	0	5	0
2044902	0	2	0
2044935	0	1	0
2044941	0	1	0
2044951	0	4	0
2044953	0	3	0
2044958	0	1	0
2044963	0	2	0
2044975	0	1	0
2044979	0	1	0
2044981	0	1	0
2044982	0	1	0
2044989	0	1	0
2044992	0	4	0
2044997	0	1	0
2045010	0	1	0
2045012	0	1	0
2045023	0	1	0
2045040	0	1	0
2052224	0	1	0
2057129	0	1	0
2059266	0	1	0
2059336	0	1	0
2059446	0	4	0
2059503	0	1	0
2059514	0	1	0
2059524	0	3	0
2059557	0	1	0
2062523	0	1	0
2070107	0	1	0
2086035	0	1	0
2091391	0	3	0
2097866	0	1	0
2098536	0	1	0
2103948	0	1	0
2119517	0	1	0
2120989	0	3	0
2121131	0	1	0
2133131	0	1	0
2138787	0	1	0
2138927	0	1	0
2176175	0	1	0
2176356	0	2	0
2187630	0	3	0
2193747	0	1	0
2237150	0	1	0
2257212	0	1	0
2263826	0	2	0
2303615	0	1	0
2304857	0	1	0
2308295	0	1	0
2319774	0	2	0
2328489	0	1	0
2339292	0	2	0
2359187	0	1	0
2359398	0	1	0
2363265	0	1	0
2372542	0	1	0
2377084	0	2	0
2380414	0	1	0
2389216	0	1	0
2392894	0	1	0
2396663	0	1	0
2412257	0	1	0
2413997	0	1	0
2414611	0	1	0
2420566	0	1	0
2430881	0	1	0
2443016	0	1	0
2446220	0	1	0
2452182	0	1	0
2452969	0	1	0
2453277	0	1	0
2453440	0	2	0
2456629	0	2	0
2456776	0	1	0
2472652	0	0	1
2476057	0	1	0
2480485	0	1	0
2486909	0	1	0
2507548	0	1	0
2521214	0	1	0
2528095	0	1	0
2528899	0	1	0
2536591	0	1	0
2538971	0	1	0
2541008	0	10	0
2545823	0	3	0
2549787	0	1	0
2549973	0	3	0
2552604	0	1	0
2552952	0	1	0
2556571	0	1	0
2556613	0	1	0
2562879	0	3	0
2565290	0	2	0
2565323	0	1	0
2570602	0	1	0
2575748	0	1	0
2606014	0	1	0
2612292	0	3	0
2613127	0	1	0
2680384	0	1	0
2685379	0	1	0
2686818	0	1	0
2688539	0	2	0
2697908	0	1	0
2713656	0	3	0
2717047	0	1	0
2723936	0	1	0
2744611	0	1	0
2761242	0	1	0
2768506	0	1	0
2781003	0	1	0
2794139	0	1	0
2798662	0	1	0
2803471	0	1	0
2804847	0	1	0
2808806	0	1	0
2811323	0	1	0
2860194	0	1	0
2893117	0	2	0
2894314	0	1	0
2900854	0	1	0
2901161	0	1	0
2905189	0	1	0
2928566	0	1	0
2930802	0	1	0
2950021	0	1	0
2961217	0	1	0
2976533	0	1	0
2986365	0	1	0
2986386	0	1	0
2994060	0	1	0
3013858	0	1	0
3022917	0	1	0
3029950	0	1	0
3032986	0	3	0
3036365	0	1	0
3040343	0	1	0
3063472	0	1	0
3063963	0	1	0
3081032	0	6	0
3081155	0	2	0
3081164	0	1	0
3081193	0	2	0
3084359	0	1	0
3086159	0	2	0
3086929	0	2	0
3094870	0	1	0
3122106	0	1	0
3137507	0	1	0
3148745	0	1	0
3148746	0	1	0
3153954	0	1	0
3154021	0	1	0
