## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8.good_mapq --OUTPUT 260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Jul 29 23:13:18 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
207	179	46	2	180711572	221.784536	75.791193	579580850	FR	19	37	55	73	93	115	141	175	245	329	487			
20018563	16085	20002522	2	180418045	32520706.823608	36779972.868333	6735	RF	11878483	24008303	33877547	39810035	40005045	40032799	51270289	88175121	136245223	171416499	243860385			
38972813	46000	27258724.5	46000	131422292	42942560.536364	33300776.030823	110	TANDEM	10086631	24741781	33055507	45590737	53999731	61818317	70379269	76875021	103811145	114859385	166128089			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
27857	0	2	0
28066	0	1	0
29230	0	1	0
29294	0	1	0
29373	0	1	0
30895	0	1	0
31645	0	1	0
32981	0	5	0
34850	0	1	0
35260	0	1	0
37376	0	2	0
38523	0	2	0
38582	0	2	0
39660	0	1	0
39667	0	1	0
39684	0	1	0
41163	0	1	0
41913	0	2	0
41929	0	1	0
42537	0	1	0
42733	0	2	0
46000	0	0	1
48563	0	1	0
48679	0	1	0
48720	0	1	0
48911	0	1	0
52039	0	1	0
54600	0	1	0
62050	0	1	0
62385	0	1	0
67172	0	1	0
67566	0	1	0
68066	0	2	0
68108	0	1	0
72060	0	0	1
74758	0	1	0
75363	0	1	0
75541	0	1	0
77886	0	1	0
78706	0	1	0
78733	0	2	0
79766	0	1	0
82300	0	1	0
82349	0	1	0
83106	0	1	0
84746	0	1	0
85392	0	1	0
89159	0	1	0
89312	0	1	0
89343	0	1	0
94157	0	5	0
94243	0	1	0
98754	0	1	0
98768	0	3	0
100339	0	1	0
101026	0	1	0
106515	0	1	0
108849	0	1	0
110274	0	3	0
111514	0	3	0
111519	0	2	0
111533	0	2	0
111541	0	2	0
111550	0	1	0
111554	0	2	0
111557	0	2	0
111558	0	1	0
111564	0	1	0
111565	0	1	0
111571	0	1	0
111587	0	1	0
111589	0	1	0
111602	0	1	0
111608	0	1	0
111610	0	1	0
111612	0	1	0
111613	0	2	0
111617	0	1	0
111618	0	1	0
111630	0	1	0
111634	0	2	0
111635	0	1	0
111645	0	2	0
111647	0	1	0
111651	0	2	0
111655	0	1	0
111690	0	1	0
111697	0	1	0
111701	0	1	0
111702	0	1	0
111703	0	3	0
111704	0	2	0
111709	0	2	0
111714	0	5	0
111722	0	1	0
111730	0	1	0
111742	0	2	0
111759	0	1	0
113437	0	2	0
113491	0	1	0
113502	0	3	0
113511	0	1	0
113513	0	1	0
113515	0	1	0
113518	0	2	0
113525	0	4	0
113532	0	1	0
113538	0	1	0
113539	0	1	0
113540	0	1	0
113541	0	2	0
113546	0	1	0
113557	0	2	0
113558	0	3	0
113563	0	1	0
113572	0	3	0
113573	0	2	0
113576	0	2	0
113578	0	2	0
113579	0	1	0
113590	0	1	0
113604	0	2	0
113607	0	5	0
113611	0	3	0
113630	0	1	0
113633	0	3	0
113646	0	1	0
113650	0	1	0
113653	0	1	0
113656	0	1	0
113664	0	1	0
113669	0	1	0
113672	0	1	0
113677	0	3	0
113678	0	1	0
113687	0	1	0
113691	0	1	0
113697	0	1	0
113700	0	1	0
113702	0	3	0
113705	0	1	0
113713	0	2	0
113722	0	1	0
113724	0	1	0
117490	0	1	0
117710	0	1	0
119068	0	1	0
120249	0	1	0
120588	0	1	0
123315	0	1	0
125158	0	3	0
125240	0	4	0
125252	0	4	0
125258	0	1	0
126716	0	2	0
127413	0	1	0
131469	0	1	0
131952	0	1	0
140007	0	1	0
140069	0	2	0
143816	0	3	0
144466	0	1	0
151804	0	1	0
151921	0	1	0
153724	0	1	0
154303	0	1	0
156201	0	1	0
171387	0	1	0
171388	0	1	0
174727	0	2	0
177768	0	1	0
180019	0	1	0
180112	0	1	0
182535	0	1	0
182886	0	1	0
187630	0	4	0
187997	0	4	0
188000	0	3	0
188012	0	5	0
188052	0	1	0
188064	0	2	0
188071	0	4	0
188095	0	1	0
188152	0	2	0
188158	0	1	0
188166	0	1	0
190110	0	1	0
195672	0	2	0
196901	0	1	0
206764	0	1	0
207774	0	1	0
207863	0	1	0
210705	0	3	0
217331	0	2	0
219089	0	1	0
219589	0	1	0
222669	0	1	0
228602	0	1	0
234846	0	1	0
239820	0	1	0
243569	0	1	0
244068	0	2	0
253794	0	1	0
259344	0	2	0
259661	0	1	0
261899	0	1	0
269509	0	1	0
281413	0	1	0
296794	0	2	0
304185	0	1	0
309771	0	1	0
310799	0	1	0
318404	0	1	0
323509	0	1	0
323540	0	3	0
323550	0	1	0
328175	0	1	0
333434	0	3	0
338251	0	1	0
380395	0	1	0
382623	0	0	1
404179	0	1	0
417049	0	1	0
422579	0	2	0
422618	0	1	0
434522	0	1	0
457736	0	1	0
459909	0	2	0
459937	0	1	0
459954	0	1	0
460031	0	2	0
460039	0	1	0
460056	0	2	0
460500	0	3	0
460612	0	3	0
465504	0	1	0
470108	0	1	0
470191	0	1	0
481746	0	1	0
485305	0	2	0
487459	0	2	0
503092	0	1	0
520198	0	1	0
524113	0	1	0
526731	0	3	0
530533	0	1	0
535303	0	0	1
554611	0	1	0
556677	0	1	0
564999	0	1	0
590669	0	1	0
620724	0	1	0
620861	0	1	0
624240	0	1	0
624653	0	1	0
633462	0	1	0
639074	0	1	0
647948	0	1	0
650416	0	1	0
655613	0	4	0
667771	0	1	0
668322	0	1	0
682443	0	2	0
687492	0	1	0
687576	0	1	0
699200	0	1	0
706304	0	1	0
708132	0	1	0
716542	0	2	0
733326	0	2	0
734071	0	1	0
738668	0	1	0
754545	0	1	0
761695	0	0	1
779882	0	1	0
796884	0	1	0
803111	0	1	0
807246	0	1	0
824760	0	1	0
830889	0	1	0
836587	0	1	0
849510	0	0	1
891312	0	1	0
891811	0	1	0
900835	0	1	0
902888	0	3	0
907886	0	1	0
914692	0	2	0
914917	0	1	0
914980	0	1	0
918670	0	1	0
928184	0	1	0
931603	0	1	0
957166	0	1	0
973135	0	1	0
978927	0	1	0
990630	0	1	0
992069	0	1	0
998066	0	1	0
998363	0	2	0
1017796	0	1	0
1018668	0	1	0
1028099	0	1	0
1033035	0	1	0
1033970	0	0	1
1042550	0	1	0
1045533	0	1	0
1052422	0	1	0
1065099	0	1	0
1084015	0	1	0
1094664	0	1	0
1099492	0	2	0
1103425	0	1	0
1110431	0	1	0
1133591	0	1	0
1134107	0	1	0
1138866	0	1	0
1155446	0	1	0
1157752	0	1	0
1186920	0	1	0
1219772	0	1	0
1223332	0	1	0
1240127	0	1	0
1278060	0	1	0
1279289	0	2	0
1301400	0	4	0
1327658	0	1	0
1329139	0	1	0
1360349	0	1	0
1389013	0	1	0
1392473	0	1	0
1431519	0	1	0
1436811	0	1	0
1448015	0	1	0
1448019	0	1	0
1448023	0	1	0
1448025	0	1	0
1448030	0	1	0
1448033	0	1	0
1448036	0	2	0
1448048	0	1	0
1469306	0	1	0
1471100	0	2	0
1472100	0	1	0
1472102	0	1	0
1532498	0	1	0
1561746	0	2	0
1580926	0	1	0
1588406	0	7	0
1589434	0	1	0
1609682	0	2	0
1614329	0	1	0
1614435	0	1	0
1616360	0	3	0
1618293	0	2	0
1623119	0	1	0
1647464	0	3	0
1651495	0	0	1
1674963	0	1	0
1688533	0	1	0
1707333	0	2	0
1720851	0	3	0
1733610	0	1	0
1746120	0	1	0
1755481	0	1	0
1767131	0	1	0
1772585	0	1	0
1782254	0	3	0
1815250	0	1	0
1831887	0	1	0
1858010	0	1	0
1881155	0	1	0
1906298	0	1	0
1939402	0	2	0
1939419	0	1	0
1939421	0	1	0
1943149	0	1	0
1960661	0	5	0
1960690	0	1	0
1960695	0	1	0
1960772	0	1	0
1975595	0	1	0
1978243	0	1	0
1988471	0	2	0
1992520	0	1	0
2013179	0	1	0
2022159	0	1	0
2044975	0	1	0
2045004	0	1	0
2045025	0	3	0
2050289	0	1	0
2050661	0	1	0
2059457	0	3	0
2059473	0	6	0
2059492	0	1	0
2059526	0	3	0
2059571	0	2	0
2059585	0	1	0
2085556	0	1	0
2094111	0	1	0
2113246	0	1	0
2117761	0	1	0
2118909	0	1	0
2157633	0	1	0
2162916	0	1	0
2213988	0	1	0
2218021	0	1	0
2228541	0	1	0
2279840	0	1	0
2284537	0	1	0
2286714	0	1	0
2286876	0	1	0
2294715	0	1	0
2302077	0	1	0
2338648	0	1	0
2361830	0	0	1
2372590	0	2	0
2379511	0	0	1
2382109	0	1	0
2387277	0	1	0
2392800	0	1	0
2403899	0	1	0
2409521	0	1	0
2420417	0	4	0
2445888	0	1	0
2456703	0	1	0
2458266	0	1	0
2463102	0	1	0
2491921	0	1	0
2496999	0	0	1
2508415	0	1	0
2521902	0	1	0
2535006	0	1	0
2539956	0	1	0
2544716	0	1	0
2556440	0	6	0
2562481	0	1	0
2574887	0	1	0
2578800	0	1	0
2591354	0	2	0
2620238	0	3	0
2626563	0	1	0
2627984	0	1	0
2645529	0	1	0
2709203	0	1	0
2710594	0	1	0
2711657	0	1	0
2711838	0	3	0
2731067	0	1	0
2737351	0	2	0
2750414	0	2	0
2769997	0	1	0
2774601	0	1	0
2795947	0	1	0
2809351	0	1	0
2821825	0	5	0
2845061	0	1	0
2879147	0	1	0
2881484	0	1	0
2894206	0	2	0
2894446	0	2	0
2898961	0	1	0
2911298	0	2	0
2936720	0	1	0
2937910	0	1	0
2940135	0	1	0
2958553	0	2	0
2962441	0	4	0
2977380	0	1	0
2995681	0	1	0
3025549	0	1	0
3037092	0	1	0
3050096	0	4	0
3077742	0	1	0
3079790	0	2	0
3097692	0	1	0
3100874	0	2	0
3104749	0	1	0
3107707	0	2	0
3111419	0	1	0
3113096	0	3	0
3121662	0	1	0
3132847	0	1	0
3133214	0	1	0
3144828	0	1	0
3152705	0	1	0
3158804	0	1	0
3185103	0	1	0
3188510	0	1	0
3198851	0	2	0
3212943	0	1	0
3223866	0	1	0
3233227	0	1	0
3250696	0	1	0
3250890	0	1	0
3279159	0	1	0
3287543	0	1	0
3300043	0	1	0
3316381	0	1	0
3356561	0	3	0
3359167	0	1	0
3363323	0	1	0
3378181	0	2	0
3389156	0	1	0
3422488	0	1	0
3426412	0	1	0
3432828	0	1	0
3458112	0	2	0
3466906	0	2	0
3467209	0	3	0
3480105	0	1	0
3518243	0	1	0
3525612	0	1	0
3528927	0	1	0
3534723	0	1	0
3569201	0	1	0
3578792	0	1	0
3579903	0	1	0
3587053	0	1	0
3587668	0	1	0
3611168	0	1	0
3623564	0	1	0
3623621	0	1	0
3623993	0	1	0
3630111	0	1	0
3636535	0	3	0
3644494	0	1	0
3646088	0	1	0
3653965	0	1	0
3675240	0	1	0
3706128	0	0	1
3747151	0	1	0
3749021	0	1	0
3754486	0	1	0
3767184	0	2	0
3783179	0	0	1
3807932	0	1	0
3836078	0	1	0
3857804	0	0	1
3864565	0	3	0
3870925	0	1	0
3870985	0	1	0
3882151	0	2	0
3884686	0	2	0
3906849	0	1	0
3911267	0	1	0
3936666	0	1	0
3940656	0	1	0
3949970	0	2	0
3972915	0	1	0
3982831	0	1	0
4000931	0	2	0
4004578	0	1	0
4005849	0	1	0
4030415	0	1	0
4113169	0	1	0
4140474	0	2	0
4169018	0	1	0
4179582	0	1	0
4187741	0	1	0
4208912	0	1	0
4210535	0	1	0
4211717	0	2	0
4234078	0	1	0
4237792	0	1	0
4280236	0	1	0
4281058	0	1	0
4283243	0	1	0
4293177	0	1	0
4313894	0	7	0
4319737	0	1	0
4338771	0	2	0
4344392	0	1	0
4348690	0	1	0
4366688	0	1	0
4370844	0	1	0
4378233	0	2	0
4378373	0	1	0
4397858	0	5	0
4433615	0	3	0
4473942	0	1	0
4503490	0	1	0
4511243	0	0	1
4511975	0	1	0
4541681	0	1	0
4553621	0	2	0
4561210	0	2	0
4567729	0	1	0
4567730	0	1	0
4583668	0	5	0
4593010	0	1	0
4603624	0	1	0
4621921	0	1	0
4623000	0	1	0
4657403	0	4	0
4662105	0	2	0
4670851	0	1	0
4684065	0	1	0
4719860	0	2	0
4765473	0	1	0
4786570	0	1	0
4790972	0	1	0
4822696	0	1	0
4832129	0	1	0
4841665	0	1	0
4854349	0	1	0
4894842	0	1	0
4929904	0	1	0
4945282	0	4	0
4956036	0	1	0
4961566	0	1	0
5017551	0	1	0
5094156	0	1	0
5129587	0	1	0
5149822	0	1	0
5179942	0	2	0
5198743	0	1	0
5208040	0	2	0
5221589	0	1	0
5229344	0	1	0
5257948	0	1	0
5259535	0	1	0
5260844	0	1	0
5270222	0	1	0
5345401	0	1	0
5358461	0	1	0
5375318	0	1	0
5384140	0	2	0
5387014	0	1	0
5401591	0	2	0
5449313	0	1	0
5531487	0	1	0
5533626	0	1	0
5545841	0	4	0
5563215	0	1	0
5576229	0	1	0
5577659	0	1	0
5581892	0	2	0
5588679	0	4	0
5593028	0	1	0
5618450	0	1	0
5623097	0	1	0
5626779	0	1	0
5632407	0	1	0
5636962	0	1	0
5650322	0	1	0
5650961	0	1	0
5674211	0	1	0
5714028	0	1	0
5740341	0	1	0
5766285	0	1	0
5768149	0	1	0
5770964	0	2	0
5778054	0	0	1
5778827	0	1	0
5778950	0	0	1
5802839	0	6	0
5826477	0	2	0
5826696	0	1	0
5830867	0	1	0
5844757	0	1	0
5845246	0	1	0
5854185	0	1	0
5862125	0	1	0
5864210	0	1	0
5910313	0	1	0
5935739	0	1	0
5947988	0	0	1
5967546	0	1	0
5974670	0	5	0
6020849	0	1	0
6044357	0	1	0
6067594	0	1	0
6070213	0	1	0
6084759	0	0	1
6091373	0	1	0
6091821	0	1	0
6115873	0	1	0
6128953	0	1	0
6166101	0	1	0
6188842	0	1	0
6213099	0	1	0
6229110	0	1	0
6235241	0	1	0
6286983	0	2	0
6288403	0	1	0
6294779	0	1	0
6301654	0	3	0
6341264	0	1	0
6381905	0	2	0
6386414	0	1	0
6463106	0	1	0
6487812	0	3	0
6513013	0	1	0
6517595	0	1	0
6535073	0	1	0
6559179	0	2	0
6582092	0	1	0
6590925	0	1	0
6591107	0	1	0
6596616	0	1	0
6615875	0	1	0
6631725	0	2	0
6651507	0	1	0
6682176	0	1	0
6696733	0	2	0
6719485	0	2	0
6726777	0	1	0
6764296	0	1	0
6823657	0	1	0
6827795	0	1	0
6830578	0	1	0
6848376	0	5	0
6868743	0	1	0
6913353	0	1	0
6916897	0	1	0
6943505	0	2	0
6955628	0	1	0
6991257	0	1	0
7030998	0	1	0
7043176	0	1	0
7061759	0	2	0
7061877	0	1	0
7095858	0	1	0
7103008	0	1	0
7121561	0	1	0
7179483	0	1	0
7191756	0	1	0
7192524	0	1	0
7213952	0	2	0
7233749	0	1	0
7257094	0	0	1
7260760	0	1	0
7261536	0	1	0
7262719	0	2	0
7267794	0	1	0
7290528	0	1	0
7293779	0	1	0
7296077	0	1	0
7318518	0	1	0
7328616	0	1	0
7331169	0	1	0
7332024	0	1	0
7338206	0	0	1
7342567	0	1	0
7353199	0	2	0
7359878	0	1	0
7375733	0	1	0
7403459	0	1	0
7408382	0	1	0
7418302	0	1	0
7423417	0	1	0
7432804	0	1	0
7445265	0	2	0
7445488	0	1	0
7470212	0	1	0
7510812	0	1	0
7520450	0	1	0
7532829	0	1	0
7542268	0	1	0
7546463	0	1	0
7554469	0	1	0
7557680	0	2	0
7563524	0	1	0
7564373	0	1	0
7586621	0	1	0
7586934	0	2	0
7589839	0	1	0
7591342	0	1	0
7600670	0	2	0
7601166	0	1	0
7617336	0	1	0
7645513	0	1	0
7645593	0	3	0
7648256	0	1	0
7657216	0	1	0
7672836	0	1	0
7712620	0	2	0
7719662	0	1	0
7724301	0	1	0
7740510	0	1	0
7765565	0	1	0
7774881	0	1	0
7779689	0	1	0
7830339	0	1	0
7834509	0	1	0
7840064	0	1	0
7870438	0	1	0
7878647	0	1	0
7961064	0	1	0
7961542	0	1	0
7996629	0	1	0
8009468	0	1	0
8014729	0	2	0
8038901	0	1	0
8041261	0	2	0
8048560	0	1	0
8095962	0	2	0
8097283	0	1	0
8105976	0	1	0
8112764	0	1	0
8125783	0	2	0
8145922	0	1	0
8165174	0	2	0
8168245	0	3	0
8175532	0	1	0
8187110	0	1	0
8237356	0	1	0
8239961	0	1	0
8244505	0	1	0
8247987	0	1	0
8263206	0	4	0
8266390	0	1	0
8271361	0	1	0
8321445	0	1	0
8340424	0	1	0
8371309	0	3	0
8376046	0	1	0
8382727	0	1	0
8446935	0	1	0
8456654	0	1	0
8477426	0	5	0
8484143	0	7	0
8490824	0	1	0
8513222	0	1	0
8517262	0	1	0
8525587	0	1	0
8532100	0	1	0
8542095	0	1	0
8547776	0	3	0
8553468	0	1	0
8561353	0	1	0
8604277	0	1	0
8613690	0	2	0
8616961	0	1	0
8648073	0	1	0
8664345	0	1	0
8673248	0	1	0
8677191	0	1	0
8688817	0	1	0
8712583	0	1	0
8731514	0	1	0
8759546	0	1	0
8786757	0	3	0
8796127	0	1	0
8798302	0	3	0
8803405	0	1	0
8822105	0	1	0
8845907	0	5	0
8856619	0	2	0
8884585	0	2	0
8893634	0	1	0
8914300	0	1	0
8931052	0	1	0
9016873	0	0	1
9030397	0	2	0
9034386	0	4	0
9057011	0	4	0
9138820	0	3	0
9163622	0	4	0
9166608	0	1	0
9167513	0	1	0
9177089	0	1	0
9221166	0	2	0
9269695	0	1	0
9276674	0	1	0
9277933	0	1	0
9308823	0	2	0
9325837	0	3	0
9359621	0	1	0
9383786	0	2	0
9391625	0	1	0
9400834	0	1	0
9426355	0	1	0
9470082	0	1	0
9475052	0	1	0
9479460	0	2	0
9479472	0	1	0
9528831	0	2	0
9535109	0	1	0
9550022	0	1	0
9585831	0	2	0
9587884	0	2	0
9589179	0	1	0
9614218	0	1	0
9616378	0	2	0
9636240	0	1	0
9661709	0	4	0
9681683	0	1	0
9688329	0	1	0
9747648	0	2	0
9792540	0	1	0
9797945	0	1	0
9803524	0	1	0
9818047	0	1	0
9833782	0	1	0
9875608	0	1	0
9897355	0	2	0
9913867	0	2	0
9944061	0	1	0
9951747	0	1	0
9967490	0	1	0
9996122	0	2	0
9996549	0	5	0
10011958	0	3	0
10054563	0	1	0
10258001	0	1	0
10357008	0	5	0
10382273	0	1	0
10416073	0	1	0
10447636	0	1	0
10452981	0	1	0
10478323	0	1	0
10504617	0	1	0
10524890	0	2	0
10530321	0	1	0
10597578	0	1	0
10664077	0	1	0
10681508	0	1	0
10711198	0	1	0
10723918	0	1	0
10839786	0	2	0
10840703	0	2	0
10940289	0	1	0
10948037	0	1	0
11087043	0	2	0
11145299	0	1	0
11155488	0	1	0
11208300	0	5	0
11233182	0	1	0
11267258	0	1	0
11270664	0	1	0
11352135	0	1	0
11375256	0	1	0
11381009	0	1	0
11389130	0	1	0
11395074	0	1	0
11400671	0	2	0
11401555	0	1	0
11401767	0	0	1
11413670	0	1	0
11444140	0	1	0
11455229	0	0	1
11497425	0	1	0
11518034	0	1	0
11520103	0	1	0
11521113	0	1	0
11525020	0	1	0
11532193	0	1	0
11535198	0	1	0
11634107	0	1	0
11704423	0	1	0
11744024	0	1	0
11756436	0	3	0
11763935	0	1	0
11830884	0	1	0
11844276	0	2	0
11856200	0	1	0
11897827	0	1	0
11905905	0	1	0
11942900	0	1	0
11959024	0	1	0
12011196	0	1	0
12029581	0	6	0
12032017	0	0	1
12138778	0	1	0
12159311	0	1	0
12162988	0	2	0
12176910	0	1	0
12196725	0	1	0
12219053	0	2	0
12232467	0	1	0
12252161	0	1	0
12271782	0	1	0
12321902	0	1	0
12327951	0	1	0
12343179	0	1	0
12383820	0	2	0
12410721	0	1	0
12423054	0	1	0
12427433	0	1	0
12444678	0	2	0
12476805	0	1	0
12555574	0	1	0
12563337	0	1	0
12587942	0	1	0
12745820	0	1	0
12751831	0	3	0
12785554	0	1	0
12841225	0	2	0
12854093	0	1	0
12854096	0	1	0
12876829	0	1	0
12911501	0	2	0
12918018	0	1	0
12921610	0	1	0
12946392	0	1	0
12948102	0	2	0
12969968	0	5	0
12995761	0	1	0
13003332	0	1	0
13112360	0	1	0
13115592	0	1	0
13166016	0	0	1
13235133	0	5	0
13248583	0	1	0
13251934	0	1	0
13259787	0	1	0
13374990	0	1	0
13404424	0	1	0
13457371	0	1	0
13460865	0	2	0
13478530	0	2	0
13494243	0	1	0
13500426	0	1	0
13522853	0	1	0
13536780	0	2	0
13609160	0	3	0
13617949	0	0	1
13637320	0	1	0
13674524	0	1	0
13683472	0	3	0
13756331	0	1	0
13772983	0	1	0
13802207	0	1	0
13826094	0	2	0
13887276	0	1	0
13943052	0	0	1
13965026	0	1	0
13980318	0	1	0
13990608	0	1	0
14093936	0	1	0
14104319	0	1	0
14112508	0	2	0
14117102	0	0	1
14122255	0	2	0
14133977	0	1	0
14170740	0	1	0
14190561	0	1	0
14195074	0	1	0
14218514	0	1	0
14225635	0	2	0
14309959	0	1	0
14377032	0	1	0
14391037	0	1	0
14422315	0	3	0
14453558	0	2	0
14522834	0	1	0
14523302	0	1	0
14534421	0	1	0
14551148	0	1	0
14667170	0	2	0
14671797	0	1	0
14698169	0	0	1
14765859	0	2	0
14779418	0	1	0
14809126	0	1	0
14813929	0	1	0
14814481	0	1	0
14864488	0	1	0
14977508	0	3	0
14983957	0	2	0
14995607	0	1	0
15040945	0	1	0
15107004	0	1	0
15113850	0	0	1
15115751	0	2	0
15118263	0	1	0
15131636	0	1	0
15140659	0	1	0
15145009	0	1	0
15167969	0	1	0
15178781	0	1	0
15208105	0	2	0
15248668	0	1	0
15261062	0	1	0
15289016	0	4	0
15297108	0	2	0
15346214	0	1	0
15376447	0	1	0
15382424	0	2	0
15384440	0	1	0
15407409	0	1	0
15410519	0	3	0
15418491	0	1	0
15456118	0	1	0
15512243	0	1	0
15522714	0	1	0
15615105	0	2	0
15641561	0	1	0
15654422	0	1	0
15662642	0	1	0
15691874	0	2	0
15703828	0	3	0
15715338	0	1	0
15756451	0	1	0
15829756	0	1	0
15858180	0	1	0
15863779	0	1	0
15917160	0	1	0
16005134	0	1	0
16050099	0	1	0
16052051	0	1	0
16069710	0	1	0
16088781	0	1	0
16089332	0	8	0
16096215	0	1	0
16096341	0	4	0
16130883	0	1	0
16146683	0	1	0
16158164	0	1	0
16162529	0	1	0
16174031	0	1	0
16192203	0	1	0
16201588	0	1	0
16235997	0	1	0
16286623	0	1	0
16319683	0	3	0
16382555	0	3	0
16404682	0	1	0
16410797	0	2	0
16411342	0	1	0
16412506	0	1	0
16414187	0	1	0
16415873	0	1	0
16442338	0	1	0
16467701	0	1	0
16470489	0	1	0
16472199	0	0	1
16485504	0	1	0
16521691	0	1	0
16588009	0	1	0
16592401	0	1	0
16594951	0	1	0
16602369	0	1	0
16605205	0	1	0
16611386	0	1	0
16613298	0	1	0
16634496	0	5	0
16684189	0	1	0
16733302	0	2	0
16756834	0	1	0
16783019	0	1	0
16813418	0	1	0
16838725	0	2	0
16867186	0	1	0
16957068	0	4	0
17011785	0	1	0
17036288	0	1	0
17046041	0	2	0
17049224	0	1	0
17119846	0	1	0
17136518	0	1	0
17150005	0	1	0
17157822	0	1	0
17179675	0	1	0
17199135	0	1	0
17201403	0	2	0
17220075	0	1	0
17222647	0	1	0
17251976	0	1	0
17285658	0	2	0
17298463	0	1	0
17347389	0	1	0
17349466	0	1	0
17445035	0	2	0
17466868	0	1	0
17488621	0	1	0
17508238	0	1	0
17516363	0	1	0
17559347	0	1	0
17570163	0	1	0
17576960	0	1	0
17583332	0	2	0
17620980	0	1	0
17662258	0	1	0
17712834	0	0	1
17712842	0	0	1
17722188	0	1	0
17790669	0	1	0
17810474	0	1	0
17811465	0	3	0
17828454	0	2	0
17831012	0	1	0
17852716	0	1	0
17874838	0	1	0
17887948	0	3	0
17905741	0	2	0
17937160	0	1	0
17945093	0	1	0
17959052	0	1	0
18062563	0	1	0
18092217	0	1	0
18113263	0	2	0
18140638	0	1	0
18149277	0	1	0
18151662	0	1	0
18226823	0	2	0
18231733	0	2	0
18355267	0	1	0
18371275	0	1	0
18373110	0	2	0
18374307	0	1	0
18412724	0	1	0
18438461	0	1	0
18531834	0	7	0
18552008	0	1	0
18579900	0	1	0
18580498	0	1	0
18598952	0	2	0
18603057	0	1	0
18631156	0	1	0
18647204	0	1	0
18693651	0	1	0
18718274	0	5	0
18728210	0	1	0
18799337	0	1	0
18828984	0	2	0
18878046	0	1	0
18898345	0	1	0
18919779	0	1	0
18921088	0	1	0
18929475	0	0	1
18939987	0	1	0
18950451	0	4	0
18988081	0	2	0
19008143	0	1	0
19038023	0	1	0
19048444	0	1	0
19049964	0	1	0
19082381	0	1	0
19105473	0	1	0
19135363	0	3	0
19169614	0	1	0
19193413	0	1	0
19201322	0	1	0
19225175	0	1	0
19225336	0	1	0
19225363	0	2	0
19235537	0	1	0
19241243	0	1	0
19273944	0	3	0
19335224	0	1	0
19349872	0	1	0
19354176	0	1	0
19367439	0	1	0
19369576	0	1	0
19377500	0	1	0
19404476	0	1	0
19455397	0	2	0
19465426	0	1	0
19486889	0	1	0
19508168	0	3	0
19509357	0	4	0
19526557	0	6	0
19529589	0	1	0
19533435	0	3	0
19583020	0	1	0
19584969	0	2	0
19622001	0	2	0
19641443	0	2	0
19700726	0	1	0
19730394	0	1	0
19730501	0	1	0
19763125	0	3	0
19767753	0	1	0
19777329	0	1	0
19835066	0	2	0
19841459	0	1	0
19859635	0	2	0
19864439	0	1	0
19888214	0	3	0
19927939	0	1	0
19934811	0	1	0
20003990	0	1	0
20015458	0	1	0
20018563	0	2	0
20085328	0	1	0
20091130	0	1	0
20136933	0	1	0
20194503	0	2	0
20197537	0	1	0
20221348	0	1	0
20229899	0	6	0
20230642	0	1	0
20247021	0	1	0
20286437	0	2	0
20362911	0	6	0
20424121	0	1	0
20425746	0	1	0
20440561	0	1	0
20468466	0	1	0
20476169	0	2	0
20482605	0	1	0
20493608	0	1	0
20516997	0	3	0
20521772	0	1	0
20564633	0	1	0
20595242	0	2	0
20639534	0	1	0
20644787	0	1	0
20687995	0	1	0
20725727	0	1	0
20763124	0	1	0
20811159	0	1	0
20849058	0	1	0
20912807	0	1	0
20945547	0	1	0
20977989	0	1	0
21002359	0	1	0
21022596	0	1	0
21024267	0	1	0
21027431	0	2	0
21049640	0	1	0
21051457	0	1	0
21086058	0	1	0
21100387	0	1	0
21124458	0	1	0
21129263	0	4	0
21129549	0	1	0
