## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1.good_mapq --OUTPUT 260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Jul 29 16:31:04 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
204	185	43	2	181145812	216.324138	73.238093	446327631	FR	17	33	49	67	87	107	133	167	227	307	499			
19626191	16038	19610143	2	181298363	31969334.627954	36447316.499811	7405	RF	10726991	22151921	32448727	39024971	39220287	39247439	49355743	84973185	136516705	172979951	237133451			
40959301	1033894	26724490	1033894	126600707	47941950.733333	36163979.10533	105	TANDEM	5056331	13726999	30528567	40635367	53448981	67265421	74160211	86327511	128982861	146984423	159147801			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
15985	0	3	0
15986	0	2	0
15987	0	5	0
15988	0	6	0
15989	0	2	0
15990	0	5	0
15991	0	5	0
15992	0	14	0
15993	0	3	0
15994	0	1	0
15995	0	2	0
15996	0	7	0
15998	0	1	0
15999	0	7	0
16000	0	2	0
16001	0	4	0
16002	0	2	0
16003	0	9	0
16004	0	3	0
16005	0	1	0
16007	0	11	0
16008	0	2	0
16009	0	4	0
16010	0	5	0
16011	0	4	0
16013	0	8	0
16014	0	4	0
16015	0	2	0
16016	0	5	0
16018	0	5	0
16019	0	4	0
16020	0	5	0
16021	0	4	0
16022	0	4	0
16023	0	4	0
16024	0	2	0
16025	0	6	0
16026	0	7	0
16027	0	5	0
16028	0	6	0
16029	0	7	0
16030	0	1	0
16032	0	1	0
16033	0	6	0
16036	0	9	0
16037	0	9	0
16038	0	15	0
16039	0	4	0
16040	0	7	0
16041	0	6	0
16042	0	6	0
16043	0	4	0
16044	0	6	0
16046	0	2	0
16047	0	6	0
16048	0	6	0
16049	0	4	0
16050	0	8	0
16051	0	1	0
16052	0	3	0
16053	0	4	0
16054	0	10	0
16055	0	1	0
16056	0	3	0
16057	0	6	0
16058	0	6	0
16059	0	12	0
16060	0	6	0
16061	0	5	0
16062	0	2	0
16063	0	7	0
16064	0	4	0
16065	0	5	0
16066	0	8	0
16067	0	4	0
16068	0	5	0
16069	0	10	0
16070	0	11	0
16071	0	6	0
16072	0	5	0
16073	0	4	0
16074	0	8	0
16075	0	12	0
16076	0	3	0
16077	0	6	0
16078	0	3	0
16079	0	10	0
16080	0	4	0
16081	0	12	0
16082	0	2	0
16083	0	14	0
16084	0	8	0
16085	0	3	0
16086	0	7	0
16087	0	6	0
16088	0	7	0
16089	0	11	0
16090	0	10	0
16091	0	3	0
16092	0	12	0
16093	0	9	0
16094	0	5	0
16095	0	9	0
16096	0	8	0
16097	0	4	0
16098	0	10	0
16099	0	10	0
16100	0	2	0
16101	0	3	0
16102	0	5	0
16103	0	6	0
16104	0	2	0
16105	0	2	0
16106	0	5	0
16107	0	10	0
16108	0	2	0
16109	0	4	0
16110	0	7	0
16111	0	5	0
16112	0	6	0
16113	0	9	0
16114	0	1	0
16115	0	7	0
16116	0	1	0
16117	0	2	0
16118	0	3	0
16119	0	7	0
16121	0	4	0
16122	0	5	0
16123	0	4	0
16124	0	1	0
16125	0	6	0
16126	0	9	0
16127	0	4	0
16128	0	5	0
16129	0	4	0
16130	0	4	0
16131	0	5	0
16133	0	5	0
16134	0	1	0
16136	0	3	0
16137	0	1	0
16138	0	2	0
16139	0	2	0
16142	0	1	0
16144	0	2	0
16146	0	1	0
16147	0	1	0
16148	0	1	0
16160	0	1	0
16521	0	1	0
16689	0	2	0
16810	0	2	0
17324	0	1	0
17421	0	1	0
17430	0	1	0
18051	0	1	0
18082	0	2	0
18231	0	1	0
18419	0	2	0
19301	0	2	0
19314	0	5	0
19341	0	1	0
19363	0	3	0
19513	0	1	0
19542	0	2	0
19555	0	2	0
19707	0	2	0
21056	0	2	0
21672	0	1	0
22807	0	1	0
24955	0	4	0
25724	0	2	0
26806	0	2	0
27007	0	3	0
27401	0	1	0
28624	0	2	0
29095	0	5	0
29310	0	1	0
29564	0	3	0
29884	0	1	0
31870	0	3	0
34866	0	1	0
34870	0	1	0
35915	0	1	0
36399	0	2	0
36588	0	1	0
37345	0	1	0
37356	0	1	0
37377	0	1	0
38542	0	2	0
38559	0	1	0
40192	0	1	0
40830	0	2	0
41512	0	4	0
44619	0	1	0
45213	0	5	0
45451	0	1	0
46421	0	1	0
48742	0	4	0
49537	0	1	0
49577	0	1	0
54254	0	1	0
54465	0	1	0
55854	0	3	0
55936	0	2	0
65065	0	1	0
65981	0	1	0
66509	0	2	0
68789	0	1	0
73474	0	1	0
76236	0	1	0
76422	0	2	0
77060	0	2	0
77340	0	3	0
79864	0	1	0
80439	0	2	0
81594	0	1	0
83102	0	1	0
83424	0	1	0
84354	0	1	0
85689	0	1	0
88131	0	1	0
90547	0	1	0
91467	0	1	0
95259	0	2	0
95983	0	1	0
108675	0	1	0
110304	0	1	0
111539	0	1	0
111569	0	1	0
111570	0	1	0
111580	0	1	0
111582	0	1	0
111585	0	1	0
111590	0	1	0
111600	0	1	0
111602	0	2	0
111612	0	2	0
111619	0	2	0
111621	0	2	0
111634	0	1	0
111639	0	1	0
111644	0	1	0
111646	0	1	0
111648	0	2	0
111668	0	1	0
111669	0	1	0
111674	0	1	0
111677	0	1	0
111699	0	1	0
111701	0	2	0
111707	0	2	0
111711	0	1	0
111713	0	1	0
111714	0	1	0
111715	0	1	0
111717	0	2	0
111720	0	1	0
111724	0	1	0
111729	0	2	0
111749	0	1	0
111750	0	1	0
112013	0	2	0
113446	0	1	0
113474	0	2	0
113486	0	1	0
113502	0	2	0
113503	0	3	0
113504	0	1	0
113524	0	3	0
113558	0	2	0
113561	0	1	0
113569	0	1	0
113581	0	1	0
113584	0	2	0
113589	0	1	0
113596	0	1	0
113601	0	3	0
113607	0	3	0
113612	0	2	0
113620	0	2	0
113637	0	1	0
113642	0	3	0
113645	0	1	0
113653	0	1	0
113655	0	1	0
113656	0	1	0
113667	0	2	0
113669	0	2	0
113673	0	1	0
113675	0	1	0
113679	0	1	0
113680	0	2	0
113683	0	1	0
113697	0	1	0
113699	0	1	0
113700	0	1	0
113706	0	2	0
113707	0	1	0
113709	0	1	0
113720	0	1	0
113730	0	1	0
113749	0	1	0
114399	0	1	0
117034	0	1	0
124151	0	1	0
124229	0	1	0
127438	0	2	0
131980	0	1	0
132550	0	2	0
133286	0	1	0
135594	0	1	0
137529	0	1	0
141116	0	1	0
142786	0	1	0
143254	0	1	0
143642	0	1	0
143660	0	1	0
144257	0	1	0
149820	0	1	0
150022	0	3	0
150321	0	1	0
155008	0	1	0
158511	0	2	0
162050	0	1	0
163077	0	1	0
163288	0	1	0
164138	0	1	0
171372	0	1	0
171401	0	2	0
175919	0	3	0
177642	0	2	0
180719	0	1	0
181501	0	7	0
181966	0	1	0
187926	0	1	0
188043	0	3	0
188050	0	1	0
188060	0	1	0
188094	0	1	0
188130	0	1	0
188131	0	1	0
188151	0	1	0
194818	0	1	0
195363	0	3	0
196113	0	3	0
203278	0	1	0
203328	0	3	0
207395	0	1	0
209618	0	2	0
218000	0	2	0
220919	0	1	0
231806	0	1	0
235842	0	4	0
235963	0	1	0
238724	0	1	0
245616	0	1	0
248661	0	1	0
255105	0	1	0
271054	0	1	0
271677	0	1	0
281269	0	4	0
286585	0	1	0
286963	0	1	0
288496	0	3	0
291080	0	1	0
292342	0	1	0
292934	0	1	0
294849	0	1	0
301665	0	1	0
302047	0	2	0
304423	0	4	0
306927	0	1	0
308422	0	1	0
310717	0	1	0
310824	0	1	0
316967	0	1	0
317259	0	1	0
320504	0	1	0
338128	0	1	0
338895	0	1	0
341902	0	1	0
351464	0	1	0
354516	0	1	0
365456	0	1	0
384010	0	2	0
384665	0	1	0
386075	0	1	0
392299	0	1	0
392734	0	1	0
406973	0	3	0
416117	0	4	0
421180	0	1	0
430824	0	1	0
430990	0	1	0
442587	0	1	0
442783	0	1	0
459649	0	1	0
459833	0	6	0
460101	0	1	0
462291	0	1	0
489605	0	1	0
494820	0	1	0
498192	0	1	0
509892	0	4	0
521331	0	4	0
521871	0	1	0
526123	0	3	0
529483	0	1	0
548202	0	1	0
552168	0	1	0
552252	0	1	0
553331	0	9	0
554535	0	1	0
565521	0	3	0
569405	0	1	0
583858	0	1	0
585359	0	1	0
585902	0	1	0
587594	0	1	0
597488	0	1	0
602606	0	2	0
606670	0	1	0
607440	0	1	0
619633	0	1	0
623654	0	5	0
625117	0	1	0
631667	0	2	0
650595	0	2	0
654245	0	1	0
663248	0	1	0
672948	0	1	0
674963	0	1	0
696656	0	2	0
697137	0	1	0
697270	0	1	0
699326	0	1	0
717353	0	1	0
722580	0	1	0
725497	0	1	0
728549	0	1	0
743180	0	1	0
759084	0	1	0
766275	0	1	0
768208	0	2	0
778112	0	1	0
781109	0	1	0
788569	0	2	0
789541	0	1	0
790110	0	1	0
797995	0	1	0
803454	0	2	0
810391	0	4	0
822012	0	2	0
830351	0	1	0
836613	0	2	0
836628	0	1	0
857209	0	2	0
861755	0	1	0
865501	0	1	0
867703	0	1	0
877218	0	1	0
879119	0	1	0
884284	0	2	0
889650	0	2	0
904846	0	1	0
908023	0	1	0
908077	0	2	0
908249	0	1	0
910852	0	1	0
914883	0	1	0
914956	0	1	0
916948	0	2	0
922517	0	1	0
923460	0	2	0
942287	0	1	0
946211	0	1	0
950804	0	1	0
952758	0	1	0
962109	0	2	0
962279	0	1	0
963571	0	1	0
966733	0	1	0
967213	0	2	0
970968	0	1	0
972575	0	1	0
977688	0	3	0
985866	0	1	0
1015005	0	1	0
1033894	0	0	1
1035548	0	1	0
1035766	0	2	0
1037458	0	2	0
1048191	0	1	0
1051342	0	2	0
1052864	0	1	0
1073037	0	1	0
1093061	0	2	0
1102819	0	1	0
1103980	0	1	0
1118027	0	1	0
1152092	0	1	0
1159879	0	1	0
1171066	0	1	0
1177263	0	1	0
1180274	0	1	0
1186589	0	1	0
1203168	0	1	0
1203932	0	1	0
1203943	0	1	0
1222912	0	1	0
1224993	0	1	0
1225546	0	1	0
1235744	0	5	0
1267971	0	3	0
1274038	0	7	0
1281351	0	2	0
1284075	0	1	0
1329178	0	1	0
1331863	0	1	0
1335456	0	2	0
1339282	0	1	0
1345797	0	1	0
1355774	0	0	1
1356206	0	2	0
1359061	0	4	0
1368790	0	1	0
1369434	0	1	0
1369811	0	1	0
1379769	0	1	0
1382454	0	2	0
1407126	0	0	1
1408347	0	1	0
1448015	0	1	0
1448031	0	1	0
1458846	0	1	0
1490780	0	1	0
1505012	0	3	0
1507923	0	1	0
1518214	0	1	0
1519521	0	2	0
1534110	0	2	0
1538780	0	1	0
1538818	0	1	0
1563194	0	1	0
1565945	0	1	0
1585151	0	1	0
1594184	0	1	0
1606041	0	2	0
1614443	0	1	0
1623101	0	3	0
1634328	0	1	0
1635641	0	4	0
1636031	0	1	0
1655415	0	2	0
1658453	0	1	0
1659093	0	3	0
1666133	0	1	0
1667454	0	1	0
1685226	0	1	0
1688477	0	1	0
1689028	0	1	0
1698374	0	1	0
1709225	0	1	0
1709359	0	1	0
1716785	0	1	0
1729630	0	2	0
1744732	0	2	0
1785432	0	1	0
1790612	0	1	0
1796851	0	1	0
1816384	0	1	0
1853494	0	3	0
1856418	0	1	0
1867706	0	1	0
1868303	0	1	0
1870190	0	1	0
1873534	0	1	0
1912394	0	1	0
1916200	0	1	0
1939399	0	1	0
1943191	0	1	0
1951935	0	4	0
1956445	0	1	0
1960794	0	1	0
1974779	0	1	0
1981279	0	1	0
1990955	0	2	0
2023142	0	4	0
2036976	0	1	0
2044890	0	1	0
2044960	0	1	0
2044977	0	2	0
2044984	0	3	0
2045003	0	3	0
2059594	0	1	0
2063087	0	1	0
2090453	0	1	0
2110705	0	1	0
2113269	0	3	0
2120499	0	1	0
2141695	0	1	0
2144801	0	3	0
2162728	0	1	0
2172680	0	3	0
2183760	0	1	0
2197840	0	1	0
2199946	0	3	0
2206248	0	1	0
2245809	0	2	0
2268571	0	1	0
2291173	0	1	0
2308905	0	3	0
2317059	0	1	0
2334426	0	1	0
2341248	0	3	0
2372840	0	1	0
2379456	0	2	0
2398108	0	1	0
2454525	0	1	0
2459024	0	2	0
2464524	0	1	0
2495989	0	1	0
2498706	0	1	0
2504897	0	1	0
2517127	0	1	0
2520253	0	1	0
2525926	0	1	0
2534055	0	1	0
2536855	0	1	0
2573458	0	2	0
2588588	0	2	0
2602679	0	1	0
2606273	0	1	0
2618651	0	1	0
2643984	0	1	0
2700999	0	2	0
2707706	0	2	0
2718641	0	1	0
2727649	0	1	0
2730119	0	1	0
2730147	0	1	0
2731279	0	2	0
2754409	0	1	0
2766717	0	1	0
2795422	0	1	0
2801759	0	1	0
2805248	0	1	0
2806126	0	2	0
2806462	0	1	0
2818382	0	0	1
2841750	0	1	0
2849006	0	1	0
2851425	0	1	0
2871490	0	1	0
2874930	0	1	0
2895770	0	1	0
2914209	0	1	0
2922883	0	1	0
2923544	0	2	0
2933992	0	1	0
2949535	0	1	0
2957413	0	1	0
2960495	0	1	0
2968119	0	1	0
2988330	0	1	0
2989976	0	1	0
2996562	0	1	0
3012627	0	1	0
3058898	0	1	0
3062758	0	1	0
3069585	0	1	0
3071190	0	1	0
3081175	0	3	0
3087901	0	1	0
3099367	0	2	0
3103699	0	0	1
3119909	0	1	0
3141132	0	1	0
3142699	0	1	0
3177929	0	2	0
3202523	0	1	0
3208478	0	1	0
3213351	0	2	0
3254447	0	1	0
3273799	0	1	0
3289423	0	4	0
3316554	0	2	0
3319299	0	1	0
3323557	0	1	0
3336652	0	1	0
3347053	0	1	0
3351597	0	1	0
3364284	0	1	0
3371726	0	1	0
3389154	0	1	0
3401828	0	2	0
3410009	0	1	0
3420638	0	1	0
3439607	0	1	0
3441726	0	3	0
3453968	0	1	0
3473961	0	0	1
3479893	0	1	0
3493827	0	1	0
3551168	0	1	0
3563465	0	1	0
3583959	0	1	0
3611842	0	1	0
3623332	0	1	0
3623572	0	1	0
3681794	0	0	1
3686877	0	1	0
3701168	0	1	0
3722464	0	1	0
3733251	0	1	0
3743579	0	1	0
3753496	0	1	0
3754839	0	1	0
3774068	0	1	0
3790339	0	1	0
3797460	0	1	0
3797947	0	2	0
3798682	0	1	0
3801343	0	2	0
3801675	0	1	0
3807270	0	1	0
3819932	0	1	0
3841089	0	1	0
3848228	0	7	0
3855727	0	1	0
3857699	0	1	0
3868258	0	3	0
3871980	0	1	0
3879196	0	0	1
3908831	0	4	0
3950385	0	1	0
3968075	0	1	0
3970665	0	1	0
3975301	0	2	0
3998896	0	1	0
4019122	0	1	0
4034000	0	1	0
4036015	0	1	0
4036401	0	1	0
4050325	0	1	0
4066715	0	1	0
4072259	0	1	0
4073619	0	2	0
4117542	0	1	0
4117688	0	2	0
4127863	0	1	0
4129039	0	1	0
4152006	0	1	0
4161219	0	1	0
4202113	0	1	0
4215495	0	1	0
4232757	0	1	0
4235962	0	1	0
4244465	0	1	0
4246301	0	1	0
4263857	0	1	0
4279227	0	1	0
4297568	0	1	0
4320607	0	2	0
4335333	0	1	0
4367547	0	1	0
4392480	0	1	0
4398342	0	1	0
4409104	0	1	0
4414146	0	1	0
4426545	0	1	0
4444810	0	1	0
4447061	0	3	0
4448719	0	1	0
4460674	0	1	0
4472239	0	1	0
4486784	0	1	0
4492794	0	1	0
4509497	0	0	1
4516582	0	1	0
4516604	0	1	0
4530023	0	1	0
4544072	0	1	0
4558044	0	1	0
4578582	0	1	0
4579035	0	3	0
4619876	0	1	0
4621509	0	3	0
4631869	0	1	0
4656427	0	2	0
4661932	0	1	0
4673730	0	1	0
4676189	0	1	0
4694259	0	1	0
4698002	0	1	0
4704645	0	1	0
4708561	0	1	0
4719884	0	2	0
4726062	0	1	0
4729800	0	2	0
4737202	0	1	0
4760300	0	3	0
4770255	0	4	0
4779163	0	1	0
4779551	0	1	0
4810885	0	1	0
4825898	0	1	0
4830403	0	1	0
4846025	0	1	0
4850337	0	1	0
4879907	0	1	0
4896856	0	1	0
4910207	0	1	0
4929824	0	1	0
4933494	0	2	0
4950631	0	1	0
4952670	0	1	0
4954854	0	2	0
4964891	0	3	0
4972090	0	1	0
4974167	0	1	0
4989847	0	1	0
4990266	0	1	0
5000800	0	1	0
5005207	0	1	0
5009818	0	1	0
5016386	0	1	0
5019207	0	1	0
5040827	0	1	0
5043578	0	1	0
5048875	0	1	0
5051775	0	1	0
5108066	0	1	0
5115308	0	1	0
5119605	0	1	0
5126904	0	1	0
5178028	0	1	0
5180200	0	1	0
5195269	0	1	0
5204433	0	1	0
5243905	0	1	0
5321559	0	1	0
5340100	0	1	0
5352766	0	1	0
5368712	0	1	0
5376701	0	1	0
5397081	0	1	0
5423858	0	1	0
5431132	0	1	0
5475994	0	1	0
5487512	0	1	0
5491014	0	1	0
5527619	0	1	0
5531737	0	2	0
5532682	0	1	0
5592011	0	2	0
5640618	0	0	1
5644559	0	2	0
5667642	0	1	0
5714563	0	1	0
5734582	0	1	0
5762393	0	1	0
5767264	0	1	0
5777093	0	1	0
5811008	0	1	0
5817848	0	1	0
5827527	0	1	0
5829038	0	1	0
5862231	0	5	0
5869321	0	1	0
5884698	0	1	0
5948116	0	1	0
5950537	0	1	0
5953529	0	1	0
5956233	0	1	0
5960907	0	1	0
5971593	0	1	0
5975292	0	1	0
5996455	0	1	0
5998926	0	1	0
6040441	0	1	0
6048988	0	1	0
6051402	0	1	0
6054212	0	1	0
6058310	0	1	0
6061494	0	1	0
6067123	0	1	0
6069671	0	2	0
6087351	0	1	0
6092292	0	1	0
6114989	0	1	0
6118768	0	1	0
6132664	0	1	0
6139564	0	1	0
6147124	0	1	0
6150387	0	1	0
6151071	0	1	0
6158962	0	1	0
6169503	0	3	0
6199067	0	1	0
6201213	0	3	0
6203363	0	1	0
6227339	0	1	0
6262388	0	1	0
6272422	0	1	0
6274911	0	0	1
6291505	0	0	1
6321742	0	1	0
6338909	0	1	0
6346254	0	2	0
6362342	0	1	0
6368311	0	1	0
6368825	0	1	0
6378090	0	1	0
6386407	0	1	0
6392485	0	1	0
6393345	0	1	0
6396769	0	1	0
6405659	0	1	0
6421174	0	3	0
6421341	0	1	0
6428834	0	2	0
6446364	0	1	0
6453902	0	1	0
6468278	0	1	0
6469944	0	1	0
6476586	0	1	0
6493729	0	1	0
6572831	0	1	0
6578741	0	1	0
6580152	0	1	0
6585708	0	1	0
6592672	0	2	0
6602589	0	1	0
6621230	0	1	0
6654851	0	1	0
6667837	0	1	0
6675204	0	2	0
6681656	0	1	0
6702285	0	1	0
6717995	0	2	0
6742434	0	1	0
6756092	0	1	0
6767837	0	1	0
6775921	0	2	0
6793956	0	1	0
6816450	0	1	0
6818512	0	1	0
6827034	0	0	1
6829393	0	1	0
6829621	0	0	1
6831426	0	2	0
6875159	0	2	0
6877967	0	3	0
6887682	0	2	0
6892596	0	1	0
6900794	0	1	0
6902015	0	1	0
6908998	0	1	0
6908999	0	1	0
6915173	0	1	0
6919414	0	2	0
6940437	0	1	0
6962641	0	1	0
6987475	0	1	0
6991235	0	1	0
7006658	0	3	0
7009070	0	1	0
7027147	0	1	0
7066049	0	1	0
7073831	0	1	0
7084004	0	1	0
7102573	0	1	0
7110990	0	1	0
7112229	0	0	1
7112250	0	0	1
7112763	0	1	0
7116310	0	1	0
7135961	0	1	0
7148800	0	1	0
7183984	0	1	0
7196637	0	1	0
7200771	0	1	0
7201483	0	1	0
7204906	0	1	0
7214586	0	1	0
7224972	0	1	0
7236426	0	1	0
7249264	0	1	0
7253494	0	2	0
7272846	0	1	0
7305862	0	1	0
7323241	0	1	0
7353067	0	1	0
7388801	0	1	0
7389937	0	1	0
7410745	0	3	0
7437768	0	1	0
7446618	0	1	0
7449327	0	1	0
7528104	0	1	0
7531498	0	1	0
7555498	0	1	0
7565172	0	1	0
7565946	0	1	0
7573559	0	1	0
7597070	0	1	0
7637043	0	1	0
7639405	0	1	0
7642736	0	1	0
7643880	0	2	0
7703400	0	5	0
7718793	0	1	0
7744415	0	4	0
7749859	0	1	0
7753349	0	1	0
7765407	0	1	0
7780430	0	1	0
7782547	0	1	0
7811164	0	1	0
7812082	0	1	0
7813150	0	1	0
7820000	0	1	0
7820121	0	1	0
7851967	0	1	0
7861639	0	1	0
7869450	0	1	0
7879592	0	3	0
7881874	0	1	0
7919411	0	1	0
7945383	0	1	0
7962845	0	1	0
8000238	0	2	0
8009974	0	1	0
8027570	0	1	0
8041596	0	1	0
8042607	0	1	0
8065357	0	2	0
8067971	0	1	0
8074858	0	1	0
8076776	0	1	0
8082774	0	1	0
8096930	0	1	0
8123089	0	2	0
8145415	0	1	0
8156858	0	1	0
8177574	0	4	0
8183682	0	1	0
8199651	0	1	0
8211600	0	1	0
8212344	0	1	0
8225039	0	2	0
8236146	0	1	0
8261538	0	1	0
8283646	0	1	0
8313765	0	2	0
8326015	0	1	0
8342203	0	1	0
8372199	0	2	0
8395430	0	1	0
8397544	0	1	0
8398848	0	1	0
8426909	0	1	0
8427708	0	1	0
8444349	0	1	0
8457707	0	1	0
8469572	0	1	0
8472634	0	4	0
8482027	0	1	0
8489178	0	3	0
8491722	0	2	0
8521042	0	1	0
8535300	0	1	0
8543277	0	1	0
8550231	0	1	0
8550408	0	3	0
8552726	0	1	0
8586306	0	1	0
8597338	0	1	0
8611666	0	1	0
8620233	0	1	0
8626329	0	1	0
8633701	0	1	0
8640295	0	1	0
8652784	0	1	0
8667848	0	3	0
8683231	0	1	0
8687022	0	1	0
8690977	0	1	0
8697562	0	1	0
8699738	0	1	0
8748354	0	1	0
8752897	0	1	0
8763836	0	1	0
8766121	0	1	0
8771131	0	1	0
8774375	0	1	0
8774765	0	1	0
8774780	0	3	0
8786992	0	3	0
8812035	0	1	0
8814623	0	1	0
8817975	0	1	0
8882439	0	1	0
8892097	0	2	0
8905493	0	1	0
8935732	0	1	0
8996174	0	2	0
9000117	0	2	0
9017150	0	1	0
9052299	0	1	0
9059261	0	3	0
9079715	0	0	1
9086386	0	4	0
9090779	0	1	0
9103028	0	1	0
9116869	0	1	0
9133735	0	2	0
9144566	0	1	0
9199836	0	1	0
9232724	0	1	0
9271771	0	1	0
9292372	0	1	0
9295925	0	1	0
9302017	0	1	0
9372302	0	1	0
9395234	0	1	0
9404480	0	1	0
9414195	0	1	0
9425773	0	1	0
9456512	0	1	0
9460213	0	1	0
9513638	0	1	0
9525201	0	1	0
9525203	0	1	0
9597751	0	1	0
9610533	0	1	0
9643378	0	0	1
9668532	0	1	0
9669872	0	2	0
9675038	0	1	0
9681307	0	1	0
9701563	0	2	0
9744974	0	1	0
9775864	0	1	0
9783399	0	1	0
9789314	0	1	0
9795905	0	1	0
9798911	0	1	0
9816414	0	1	0
9818478	0	1	0
9871036	0	1	0
9872681	0	1	0
9905660	0	1	0
9940902	0	2	0
9947789	0	2	0
10004114	0	6	0
10024443	0	1	0
10073948	0	3	0
10074133	0	1	0
10104803	0	1	0
10115044	0	1	0
10127019	0	1	0
10129395	0	1	0
10149235	0	1	0
10149749	0	1	0
10166182	0	1	0
10176597	0	1	0
10217451	0	2	0
10248356	0	3	0
10262010	0	1	0
10266113	0	1	0
10273230	0	1	0
10273295	0	3	0
10281634	0	1	0
10287497	0	0	1
10301671	0	1	0
10335207	0	1	0
10353953	0	0	1
10357340	0	1	0
10397676	0	1	0
10406069	0	1	0
10407609	0	1	0
10431218	0	1	0
10447476	0	1	0
10499029	0	1	0
10521745	0	3	0
10541809	0	1	0
10551394	0	1	0
10569165	0	1	0
10599349	0	1	0
10600130	0	1	0
10605979	0	1	0
10616086	0	1	0
10617840	0	4	0
10624314	0	1	0
10661388	0	1	0
10674159	0	3	0
10757202	0	1	0
10762478	0	1	0
10795009	0	1	0
10810295	0	2	0
10875345	0	1	0
10888163	0	1	0
10896810	0	2	0
10907239	0	3	0
10935894	0	1	0
10963796	0	2	0
10992692	0	1	0
11014588	0	2	0
11054133	0	1	0
11068057	0	1	0
11102498	0	1	0
11112634	0	1	0
11116527	0	1	0
11169414	0	1	0
11175917	0	1	0
11197160	0	1	0
11200183	0	1	0
11235225	0	1	0
11253849	0	2	0
11288845	0	1	0
11301887	0	1	0
11340803	0	1	0
11407302	0	1	0
11410629	0	1	0
11445711	0	1	0
11450092	0	1	0
11478372	0	1	0
11484918	0	1	0
11491150	0	1	0
11508308	0	2	0
11527389	0	1	0
11538684	0	2	0
11594844	0	1	0
11597414	0	1	0
11638407	0	2	0
11640895	0	1	0
11659324	0	1	0
11678132	0	1	0
11679475	0	1	0
11708943	0	2	0
11721361	0	1	0
11782961	0	1	0
11811228	0	1	0
11819597	0	1	0
11836905	0	1	0
11862376	0	1	0
11870106	0	1	0
11897932	0	2	0
11898958	0	3	0
11905652	0	1	0
11957417	0	1	0
11957917	0	1	0
11964190	0	1	0
12012064	0	4	0
12021551	0	1	0
12027230	0	1	0
12046676	0	1	0
12058522	0	1	0
12066325	0	2	0
12074340	0	2	0
12092255	0	1	0
12092650	0	2	0
12125822	0	1	0
12189888	0	2	0
12214497	0	2	0
12232314	0	1	0
12243913	0	1	0
12250000	0	3	0
12254654	0	1	0
12256020	0	1	0
12298555	0	2	0
12350136	0	1	0
12365600	0	1	0
12371440	0	1	0
12376755	0	0	1
12398788	0	1	0
12408414	0	2	0
12446101	0	2	0
12498187	0	1	0
12559478	0	2	0
12582111	0	1	0
12602167	0	1	0
12627165	0	1	0
12672077	0	1	0
12677800	0	1	0
12681522	0	4	0
12687957	0	2	0
12689309	0	1	0
12692632	0	1	0
12714066	0	2	0
12772850	0	1	0
12810720	0	1	0
12821619	0	1	0
12852119	0	4	0
12859375	0	1	0
12872329	0	1	0
12899199	0	1	0
13084227	0	1	0
13132026	0	1	0
13147235	0	1	0
13176764	0	3	0
13219673	0	1	0
13235837	0	1	0
13251352	0	1	0
13282702	0	1	0
13326053	0	1	0
13351309	0	1	0
13383532	0	2	0
13444806	0	1	0
13474650	0	2	0
13476153	0	1	0
13485425	0	1	0
13493698	0	0	1
13529881	0	1	0
13575934	0	1	0
13583425	0	1	0
13608025	0	2	0
13676834	0	1	0
13709549	0	1	0
13709790	0	1	0
13715191	0	4	0
13741658	0	1	0
13760854	0	2	0
13764215	0	1	0
13789244	0	1	0
13797709	0	2	0
13805334	0	1	0
13818299	0	2	0
13820138	0	1	0
13846124	0	1	0
13850439	0	1	0
13930426	0	2	0
13934467	0	1	0
13958222	0	1	0
13960978	0	1	0
