ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	ranking	is_significant	is_neuronal	n_genes_ranked
GO:0030522	intracellular receptor signaling pathway	309	-0.520225564698262	-1.63955636817587	9.96354646876116e-05	0.51103029838276	0.509818940891032	3688	tags=23%, list=17%, signal=20%	72068/56018/12064/67664/140792/246727/170743/12952/232174/16362/58184/67685/13082/101613/13205/18760/20583/23801/83433/246730/76854/11614/27401/224903/217674/279572/16969/16598/22025/55992/100561/18626/11545/236900/19213/104263/433938/242691/19260/56174/75302/76438/59125/67278/21357/21833/26380/20586/80861/19280/20181/74136/230073/59079/14815/20834/14106/20848/229898/228790/93686/60595/17344/94186/20186/116852/71956/16363/19223/22629/13983/21815	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
GO:0030148	sphingolipid biosynthetic process	94	0.675756749441271	1.75930811411595	0.000623646289653768	0.58322978922291	0.581847288465499	973	tags=11%, list=5%, signal=10%	14348/27404/228094/20450/619326/56632/20597/77626/50935/54326	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
GO:0035107	appendage morphogenesis	176	-0.54314034822407	-1.57829827302505	0.00068227310106014	0.58322978922291	0.581847288465499	4452	tags=30%, list=21%, signal=24%	65964/12159/239405/65973/98711/16974/228357/15432/216285/20348/12825/12125/230103/12018/232174/22158/14013/19165/18933/23967/14683/56873/69605/107587/140810/110350/15182/15405/18605/14368/15430/18121/14451/14165/216795/11695/18741/20423/18552/20586/497652/14179/16764/73692/14682/226844/74239/277939/22415/14029/20204/106522	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
GO:0035108	limb morphogenesis	176	-0.54314034822407	-1.57829827302505	0.00068227310106014	0.58322978922291	0.581847288465499	4452	tags=30%, list=21%, signal=24%	65964/12159/239405/65973/98711/16974/228357/15432/216285/20348/12825/12125/230103/12018/232174/22158/14013/19165/18933/23967/14683/56873/69605/107587/140810/110350/15182/15405/18605/14368/15430/18121/14451/14165/216795/11695/18741/20423/18552/20586/497652/14179/16764/73692/14682/226844/74239/277939/22415/14029/20204/106522	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
GO:0048736	appendage development	207	-0.527180786633451	-1.57471014079296	0.000660918477445799	0.58322978922291	0.581847288465499	4753	tags=31%, list=23%, signal=25%	20319/15422/14260/17286/65964/12159/239405/65973/98711/16974/106947/228357/15432/216285/20348/12825/12125/230103/12018/232174/22158/14013/13405/19165/228770/18933/59004/23967/76166/14683/56873/69605/107587/140810/110350/15182/15405/12845/19434/18605/14368/15430/18121/14451/14165/216795/11695/18741/20423/18552/20586/30791/497652/14179/16764/73692/19079/14682/226844/74239/277939/22415/14029/20204/106522	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
GO:0060173	limb development	207	-0.527180786633451	-1.57471014079296	0.000660918477445799	0.58322978922291	0.581847288465499	4753	tags=31%, list=23%, signal=25%	20319/15422/14260/17286/65964/12159/239405/65973/98711/16974/106947/228357/15432/216285/20348/12825/12125/230103/12018/232174/22158/14013/13405/19165/228770/18933/59004/23967/76166/14683/56873/69605/107587/140810/110350/15182/15405/12845/19434/18605/14368/15430/18121/14451/14165/216795/11695/18741/20423/18552/20586/30791/497652/14179/16764/73692/19079/14682/226844/74239/277939/22415/14029/20204/106522	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
GO:0071475	cellular hyperosmotic salinity response	16	0.868363399816222	1.72613173609652	0.00803249104370908	0.646945025509188	0.645411492750237	477	tags=12%, list=2%, signal=12%	387200/11677	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
GO:0099174	regulation of presynapse organization	43	0.761315338756717	1.71260078138705	0.00264049295984976	0.646945025509188	0.645411492750237	186	tags=9%, list=1%, signal=9%	76965/331461/20617/386750	MeCP2 fold (nearest TSS)	FALSE	TRUE	21098
GO:1904376	negative regulation of protein localization to cell periphery	31	-0.742145904516719	-1.71029023239159	0.00125264555976962	0.646945025509188	0.645411492750237	852	tags=23%, list=4%, signal=22%	66610/69847/12048/232341/106522/74488/69660	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
GO:0042538	hyperosmotic salinity response	17	0.859694410325134	1.70943828524927	0.00666149399866974	0.646945025509188	0.645411492750237	477	tags=12%, list=2%, signal=12%	387200/11677	MeCP2 fold (nearest TSS)	FALSE	FALSE	21098
